"","circ_id","mmu1","mmu2","mmu3"
"4056","3:94426354|94438696",2,NA,NA
"4057","3:94426354|94469307",4,NA,NA
"4058","3:94431492|94469307",4,NA,NA
"4059","3:94529357|94535617",4,NA,NA
"4060","3:94763353|94768282",NA,NA,4
"4061","3:94846956|94847537",4,3,15
"4062","3:94940128|94944056",6,NA,NA
"4063","3:94967794|94971095",NA,NA,2
"4064","3:95095916|95098049",NA,NA,2
"4065","3:95180594|95180769",2,NA,NA
"4066","3:95202957|95203213",8,NA,NA
"4067","3:95252836|95254432",NA,NA,2
"4068","3:95253925|95257184",2,NA,3
"4069","3:9535951|9539662",NA,NA,6
"4070","3:95377487|95383493",NA,NA,2
"4071","3:95524405|95524668",NA,2,NA
"4072","3:95648633|95649990",NA,NA,2
"4073","3:95691525|95694696",NA,NA,4
"4074","3:95691525|95697541",NA,NA,3
"4075","3:95841220|95845351",NA,NA,2
"4076","3:95948111|95950240",2,NA,NA
"4077","3:95948649|95950240",36,12,55
"4078","3:9630123|9630359",6,NA,NA
"4079","3:96629855|96633315",NA,2,NA
"4080","3:97488294|97501486",2,NA,NA
"4081","3:97814536|97820055",4,NA,NA
"4082","3:98033427|98041987",2,NA,NA
"4083","3:9814515|9817546",5,NA,NA
"4084","3:98227650|98227839",NA,NA,2
"4085","3:98697154|98697340",2,NA,NA
"4086","3:99094796|99112626",NA,4,NA
"4087","3:99118803|99118961",2,NA,NA
"4088","4:100722178|100775345",4,NA,NA
"4089","4:100754853|100775345",NA,NA,3
"4090","4:101117674|101118024",5,NA,NA
"4091","4:101222662|101231520",3,NA,NA
"4092","4:101224186|101256819",4,NA,NA
"4093","4:101454997|101456440",NA,NA,16
"4094","4:102905406|102907394",NA,2,NA
"4095","4:103176218|103179065",NA,NA,4
"4096","4:103176218|103188576",3,NA,4
"4097","4:103176218|103210848",NA,NA,6
"4098","4:103182215|103188576",NA,NA,7
"4099","4:103186034|103210848",NA,3,7
"4100","4:103204120|103210848",NA,7,NA
"4101","4:105051999|105066454",NA,NA,3
"4102","4:105065720|105066454",4,NA,NA
"4103","4:106232843|106239587",NA,NA,2
"4104","4:106254365|106261265",2,NA,NA
"4105","4:106258167|106261265",NA,NA,3
"4106","4:107193310|107198299",NA,2,NA
"4107","4:107193310|107207735",NA,NA,4
"4108","4:107516028|107516199",NA,NA,3
"4109","4:108086770|108087066",NA,NA,8
"4110","4:108117146|108129580",NA,NA,2
"4111","4:108348544|108356595",NA,NA,2
"4112","4:108425554|108430088",NA,NA,2
"4113","4:108507380|108531754",NA,3,NA
"4114","4:108574985|108577009",7,NA,10
"4115","4:109278489|109280139",NA,NA,4
"4116","4:109719005|109748187",NA,NA,5
"4117","4:109782494|109792895",NA,NA,4
"4118","4:110857269|110857471",NA,NA,2
"4119","4:112178300|112178454",NA,2,NA
"4120","4:11303311|11309490",4,NA,2
"4121","4:11338721|11353463",3,NA,7
"4122","4:11353294|11361255",NA,NA,17
"4123","4:11353294|11365484",NA,NA,9
"4124","4:11353294|11379405",2,NA,NA
"4125","4:11528537|11534321",NA,NA,2
"4126","4:11534188|11546300",NA,NA,4
"4127","4:11544830|11546300",NA,NA,3
"4128","4:116148871|116149464",NA,NA,4
"4129","4:116367718|116368060",NA,2,NA
"4130","4:116462880|116476177",NA,NA,2
"4131","4:116808021|116816023",2,NA,NA
"4132","4:117022338|117024581",NA,NA,7
"4133","4:117421817|117450359",NA,NA,5
"4134","4:117421817|117472438",NA,NA,2
"4135","4:117421817|117506603",NA,NA,2
"4136","4:117421823|117450359",NA,NA,4
"4137","4:117439796|117450359",8,2,32
"4138","4:117439796|117472438",2,NA,2
"4139","4:117439796|117506603",NA,3,NA
"4140","4:117953439|117964890",6,NA,NA
"4141","4:118126372|118126821",5,NA,11
"4142","4:118126372|118142049",3,NA,NA
"4143","4:118259599|118260191",NA,3,12
"4144","4:118289346|118289797",NA,2,NA
"4145","4:118820865|118822516",NA,NA,3
"4146","4:118825250|118825497",NA,NA,2
"4147","4:118825309|118825526",NA,NA,2
"4148","4:118825641|118825875",NA,NA,4
"4149","4:118825790|118826064",NA,NA,3
"4150","4:119390509|119391006",NA,3,NA
"4151","4:119473704|119476661",NA,NA,4
"4152","4:119598992|119671987",NA,4,NA
"4153","4:119792100|119792313",5,NA,NA
"4154","4:120304229|120341030",NA,NA,2
"4155","4:120320271|120341030",4,NA,NA
"4156","4:120804485|120806757",NA,NA,2
"4157","4:120839323|120842525",5,NA,NA
"4158","4:120938368|120940622",NA,NA,2
"4159","4:121039802|121047455",NA,NA,2
"4160","4:122737787|122742328",5,NA,NA
"4161","4:122758373|122759068",NA,NA,5
"4162","4:122933238|122938429",NA,NA,5
"4163","4:122933238|122943347",NA,NA,2
"4164","4:123027026|123029470",NA,NA,3
"4165","4:123287862|123293302",NA,NA,3
"4166","4:123295185|123295705",NA,NA,2
"4167","4:124575985|124577648",4,NA,2
"4168","4:124671133|124676284",NA,NA,6
"4169","4:124678965|124682997",NA,6,NA
"4170","4:124713997|124715152",NA,NA,4
"4171","4:125997761|126017628",NA,NA,2
"4172","4:126017508|126019611",NA,NA,5
"4173","4:126018875|126019611",NA,NA,6
"4174","4:126030562|126030989",NA,NA,5
"4175","4:126072586|126072794",NA,NA,4
"4176","4:126166470|126169050",3,NA,4
"4177","4:126352901|126357648",NA,NA,3
"4178","4:126708048|126710267",11,5,19
"4179","4:126729263|126733540",NA,2,NA
"4180","4:126759289|126771573",NA,NA,2
"4181","4:126762509|126764087",NA,NA,6
"4182","4:126804582|126805077",2,3,NA
"4183","4:128466737|128466890",NA,NA,2
"4184","4:128679762|128688769",NA,NA,7
"4185","4:128839849|128844565",NA,NA,2
"4186","4:129072033|129076325",NA,NA,5
"4187","4:129072033|129077510",NA,NA,2
"4188","4:129359022|129360783",4,NA,NA
"4189","4:129488851|129489206",NA,NA,7
"4190","4:129544476|129545506",NA,NA,3
"4191","4:129545380|129548180",NA,NA,2
"4192","4:130220985|130223467",NA,5,14
"4193","4:130220985|130232377",NA,4,7
"4194","4:130220985|130248049",NA,2,2
"4195","4:130396235|130428421",6,2,7
"4196","4:130396235|130446662",NA,NA,6
"4197","4:130445464|130446662",47,29,106
"4198","4:130445464|130455475",2,NA,NA
"4199","4:130445464|130457859",8,NA,13
"4200","4:130445467|130446662",NA,6,3
"4201","4:130455308|130457859",NA,4,3
"4202","4:131024140|131024307",NA,NA,2
"4203","4:131496091|131496254",4,NA,NA
"4204","4:131581026|131582027",NA,NA,6
"4205","4:131701994|131709851",NA,NA,2
"4206","4:131727510|131731105",NA,2,8
"4207","4:131958296|131959454",NA,NA,2
"4208","4:131978985|131979804",4,NA,NA
"4209","4:132091041|132095366",7,4,3
"4210","4:132384003|132397566",NA,NA,2
"4211","4:132384003|132400343",16,NA,17
"4212","4:132394465|132400343",NA,3,NA
"4213","4:132511519|132511678",NA,3,NA
"4214","4:132736400|132736685",NA,NA,3
"4215","4:132783410|132783577",NA,NA,2
"4216","4:132887696|132903923",NA,NA,3
"4217","4:132912279|132913063",2,NA,NA
"4218","4:13305559|13305775",NA,NA,2
"4219","4:133343963|133344114",NA,NA,4
"4220","4:133446847|133450362",10,NA,6
"4221","4:133678102|133678471",5,NA,NA
"4222","4:133836569|133836931",6,NA,NA
"4223","4:133853690|133853853",2,NA,NA
"4224","4:133875320|133876072",NA,NA,3
"4225","4:133875320|133883682",NA,NA,2
"4226","4:133887417|133887715",2,NA,NA
"4227","4:134015915|134016071",4,NA,NA
"4228","4:134084611|134085122",NA,NA,5
"4229","4:134303250|134308199",NA,NA,2
"4230","4:134482503|134486372",NA,NA,2
"4231","4:134636923|134640506",5,NA,NA
"4232","4:134662242|134662775",NA,NA,11
"4233","4:134662242|134663392",NA,NA,2
"4234","4:135074045|135074515",2,NA,NA
"4235","4:135204743|135207018",NA,NA,3
"4236","4:135696454|135696840",NA,NA,2
"4237","4:135911755|135914302",5,NA,NA
"4238","4:136041397|136059914",NA,NA,2
"4239","4:136295883|136304515",4,NA,17
"4240","4:136304381|136320441",NA,3,3
"4241","4:137056023|137063440",3,NA,NA
"4242","4:137285866|137286223",NA,NA,2
"4243","4:137331833|137333219",6,NA,5
"4244","4:137331833|137335493",NA,NA,2
"4245","4:137331833|137341172",NA,NA,2
"4246","4:137331833|137350699",NA,2,NA
"4247","4:137335368|137348570",NA,NA,5
"4248","4:137371653|137377729",2,NA,2
"4249","4:137454662|137454831",2,NA,NA
"4250","4:137589652|137589855",NA,NA,2
"4251","4:137641078|137648473",NA,2,NA
"4252","4:137772653|137785388",NA,NA,4
"4253","4:137824062|137824670",10,2,20
"4254","4:137824062|137832747",2,NA,4
"4255","4:137873595|137885821",5,5,NA
"4256","4:137883922|137905321",NA,NA,3
"4257","4:137899883|137905321",NA,NA,3
"4258","4:137961553|137964618",4,4,2
"4259","4:138078494|138079429",NA,NA,2
"4260","4:138984571|138989408",NA,NA,2
"4261","4:139007306|139007895",NA,NA,2
"4262","4:139123867|139124795",NA,NA,4
"4263","4:139126872|139136229",NA,NA,4
"4264","4:139133121|139133463",3,NA,NA
"4265","4:139203441|139204552",NA,2,NA
"4266","4:139332309|139335055",NA,NA,6
"4267","4:139361025|139364571",NA,2,NA
"4268","4:140290024|140297713",5,NA,4
"4269","4:140291497|140297713",NA,NA,2
"4270","4:140773702|140774008",NA,NA,2
"4271","4:140895023|140898251",NA,NA,5
"4272","4:140895023|140907843",2,3,6
"4273","4:140920975|140922602",NA,NA,4
"4274","4:141191547|141191789",NA,NA,2
"4275","4:141211035|141221709",NA,NA,4
"4276","4:141220706|141221709",NA,NA,2
"4277","4:141244146|141249703",NA,3,22
"4278","4:141416580|141426169",NA,NA,3
"4279","4:141416580|141433369",NA,NA,4
"4280","4:141419565|141426169",NA,NA,4
"4281","4:141419565|141433369",4,NA,NA
"4282","4:141422717|141426169",NA,NA,6
"4283","4:141422717|141433369",NA,NA,9
"4284","4:141422717|141435767",NA,NA,3
"4285","4:141426040|141430550",3,NA,10
"4286","4:141426040|141440837",4,NA,8
"4287","4:141501811|141504390",NA,NA,4
"4288","4:141538849|141539627",2,NA,NA
"4289","4:141587858|141589263",NA,NA,4
"4290","4:142888625|142907561",6,NA,NA
"4291","4:142896605|142907561",NA,NA,4
"4292","4:144743304|144746839",NA,NA,10
"4293","4:144743304|144780835",8,NA,NA
"4294","4:144780327|144780835",8,NA,NA
"4295","4:144904581|144904949",3,NA,NA
"4296","4:148354833|148356861",6,NA,NA
"4297","4:148565321|148568179",2,NA,6
"4298","4:148786556|148786853",2,NA,NA
"4299","4:14886533|14902539",NA,NA,2
"4300","4:148984228|148984522",2,NA,NA
"4301","4:149241063|149246151",NA,3,13
"4302","4:149265970|149266393",NA,NA,2
"4303","4:149277029|149283799",NA,NA,3
"4304","4:149292305|149294589",NA,NA,2
"4305","4:149306683|149307865",NA,7,5
"4306","4:149306683|149310813",NA,NA,3
"4307","4:149419568|149421976",2,NA,NA
"4308","4:149465639|149471673",NA,NA,3
"4309","4:149468194|149471673",NA,9,7
"4310","4:149624285|149630949",NA,NA,2
"4311","4:149727705|149728186",4,NA,NA
"4312","4:149732100|149732256",2,NA,NA
"4313","4:149833505|149847003",NA,3,5
"4314","4:149958914|149959280",2,NA,NA
"4315","4:150133596|150141433",3,NA,NA
"4316","4:150467409|150523925",NA,NA,2
"4317","4:150490652|150491121",10,12,7
"4318","4:150490652|150505201",NA,NA,2
"4319","4:150490652|150516050",NA,NA,2
"4320","4:150490652|150523925",35,10,65
"4321","4:150490652|150554848",NA,NA,2
"4322","4:150490652|150584508",NA,4,NA
"4323","4:150513865|150523925",3,NA,NA
"4324","4:150515979|150523925",10,3,24
"4325","4:150515979|150561925",3,NA,2
"4326","4:150523799|150554848",NA,3,NA
"4327","4:150523799|150561925",16,5,12
"4328","4:150523799|150584508",NA,NA,3
"4329","4:150553151|150561925",11,4,21
"4330","4:150553151|150584508",NA,NA,7
"4331","4:150553151|150594495",NA,NA,5
"4332","4:150561820|150594495",NA,NA,4
"4333","4:150584459|150594495",NA,3,5
"4334","4:150695310|150696536",2,NA,NA
"4335","4:150772305|150772495",2,NA,NA
"4336","4:151285502|151285655",2,NA,NA
"4337","4:151411189|151411396",2,NA,NA
"4338","4:151914874|151920340",NA,4,12
"4339","4:151914874|151925499",NA,NA,3
"4340","4:152034850|152041661",3,2,13
"4341","4:152104646|152105165",13,7,3
"4342","4:152125503|152126101",NA,2,5
"4343","4:152130151|152131101",NA,2,12
"4344","4:152131003|152142381",NA,NA,2
"4345","4:152196564|152197157",2,NA,4
"4346","4:152804028|152804387",4,NA,NA
"4347","4:154166326|154166493",4,NA,NA
"4348","4:154236084|154237152",NA,NA,2
"4349","4:154560885|154561080",3,NA,NA
"4350","4:155161168|155167211",NA,NA,2
"4351","4:155386249|155386534",3,NA,NA
"4352","4:155600087|155627650",NA,NA,4
"4353","4:155611869|155619921",NA,NA,4
"4354","4:155611869|155627650",5,3,2
"4355","4:155904785|155908150",NA,NA,5
"4356","4:155905429|155906554",2,NA,NA
"4357","4:155907799|155908150",6,NA,NA
"4358","4:155975508|155975872",NA,NA,2
"4359","4:156259473|156259683",2,NA,NA
"4360","4:156385474|156386465",NA,NA,2
"4361","4:156405277|156409050",15,8,9
"4362","4:17526782|17526943",NA,3,NA
"4363","4:21892808|21900506",NA,NA,3
"4364","4:21982385|21993632",NA,2,NA
"4365","4:21982385|21993820",NA,NA,2
"4366","4:22385906|22403745",NA,NA,2
"4367","4:22618825|22618982",NA,2,NA
"4368","4:25428732|25429103",2,NA,NA
"4369","4:28724072|28724232",NA,NA,3
"4370","4:31988588|32002153",NA,NA,3
"4371","4:32010315|32017152",2,NA,NA
"4372","4:32252222|32252667",NA,NA,4
"4373","4:32665059|32665375",3,NA,NA
"4374","4:32694493|32695565",NA,2,NA
"4375","4:33036708|33038330",NA,NA,2
"4376","4:33036708|33043986",NA,NA,3
"4377","4:33040732|33045199",NA,NA,2
"4378","4:33104563|33104742",NA,2,NA
"4379","4:33320518|33325147",NA,NA,2
"4380","4:33320518|33331082",NA,NA,5
"4381","4:34839331|34839986",6,NA,27
"4382","4:34839331|34848032",NA,2,NA
"4383","4:35083769|35084389",5,NA,12
"4384","4:40163718|40167191",8,NA,3
"4385","4:40216354|40217487",NA,NA,2
"4386","4:40216354|40226719",NA,NA,2
"4387","4:40417048|40417232",2,NA,NA
"4388","4:40805928|40806174",2,NA,NA
"4389","4:40939076|40943707",NA,NA,2
"4390","4:40990792|40994180",NA,NA,2
"4391","4:41216565|41229848",NA,NA,13
"4392","4:41227198|41229848",NA,NA,2
"4393","4:41233603|41251671",3,NA,3
"4394","4:41562418|41562584",2,NA,NA
"4395","4:44018812|44025560",3,NA,NA
"4396","4:44133639|44137661",NA,4,7
"4397","4:44142294|44143615",NA,NA,2
"4398","4:44149024|44152553",2,4,13
"4399","4:44233263|44233447",NA,NA,2
"4400","4:44332879|44351110",NA,NA,2
"4401","4:44419376|44419566",2,NA,NA
"4402","4:44893532|44895989",3,NA,NA
"4403","4:45489199|45489352",2,NA,NA
"4404","4:45943400|45943588",NA,NA,3
"4405","4:46005116|46017003",NA,NA,3
"4406","4:46025656|46029807",4,NA,NA
"4407","4:46215945|46216107",NA,2,NA
"4408","4:46460089|46468787",NA,NA,5
"4409","4:46492705|46499142",NA,NA,7
"4410","4:46521981|46523739",NA,NA,7
"4411","4:46523505|46533110",NA,NA,4
"4412","4:46548767|46563095",NA,NA,4
"4413","4:4800993|4801187",NA,NA,3
"4414","4:48204143|48205229",NA,NA,4
"4415","4:48218080|48219527",2,2,9
"4416","4:48236872|48243549",NA,NA,4
"4417","4:48415905|48416198",2,NA,NA
"4418","4:48436436|48452059",NA,2,NA
"4419","4:48436436|48452981",NA,NA,2
"4420","4:48451925|48452981",4,NA,NA
"4421","4:48604580|48617331",4,NA,13
"4422","4:48636839|48650418",4,2,NA
"4423","4:49178189|49178424",NA,NA,2
"4424","4:53045774|53046145",7,NA,NA
"4425","4:53107005|53144095",2,NA,NA
"4426","4:53127596|53133015",4,NA,4
"4427","4:53127596|53144095",NA,NA,2
"4428","4:53463283|53491530",NA,2,NA
"4429","4:53481463|53491530",8,NA,NA
"4430","4:53491387|53517681",4,NA,NA
"4431","4:55366776|55370472",NA,NA,7
"4432","4:55687805|55687975",2,NA,NA
"4433","4:56906214|56912130",13,2,23
"4434","4:57088801|57106686",NA,NA,3
"4435","4:57204906|57270177",NA,NA,2
"4436","4:57709450|57710143",6,NA,2
"4437","4:57854561|57857037",NA,2,4
"4438","4:57883023|57883202",6,NA,NA
"4439","4:58467863|58468210",12,NA,NA
"4440","4:58869414|58879134",NA,NA,2
"4441","4:58869414|58885498",8,NA,NA
"4442","4:58875423|58885498",NA,NA,5
"4443","4:59207760|59213977",NA,NA,5
"4444","4:59411269|59428064",3,NA,NA
"4445","4:59423994|59428064",3,10,14
"4446","4:59493185|59494610",NA,NA,6
"4447","4:59514273|59524476",5,4,43
"4448","4:59592154|59606543",NA,NA,3
"4449","4:59592154|59612810",NA,NA,3
"4450","4:59593236|59606543",5,NA,NA
"4451","4:59596862|59606543",2,NA,2
"4452","4:59626354|59626587",2,NA,NA
"4453","4:59690143|59691338",NA,NA,5
"4454","4:59855537|59855919",3,NA,NA
"4455","4:59857444|59868352",NA,NA,2
"4456","4:59886406|59894677",4,NA,NA
"4457","4:62400854|62413094",NA,NA,3
"4458","4:62428341|62429018",NA,NA,2
"4459","4:62442554|62443279",NA,NA,3
"4460","4:6386532|6393117",NA,NA,2
"4461","4:63925918|63926104",NA,3,NA
"4462","4:63926850|63927120",NA,2,NA
"4463","4:65057590|65057760",NA,NA,2
"4464","4:66752130|66757698",NA,NA,8
"4465","4:73658484|73658860",NA,NA,8
"4466","4:74181045|74199248",NA,NA,3
"4467","4:74189430|74233886",NA,NA,3
"4468","4:74199133|74233886",NA,NA,6
"4469","4:74266636|74277765",NA,4,4
"4470","4:7510907|7511108",2,NA,NA
"4471","4:81221829|81254111",NA,NA,2
"4472","4:82208528|82208918",NA,NA,2
"4473","4:82268625|82271880",NA,2,NA
"4474","4:82268625|82278037",7,8,19
"4475","4:82268625|82301898",3,7,9
"4476","4:82333094|82417006",NA,NA,4
"4477","4:82416474|82417006",10,4,25
"4478","4:82753682|82772352",8,NA,15
"4479","4:82756512|82772352",NA,NA,3
"4480","4:83454026|83473121",NA,NA,3
"4481","4:83465070|83473121",NA,4,2
"4482","4:84466500|84466660",NA,2,NA
"4483","4:8572525|8582493",NA,NA,4
"4484","4:86575350|86578506",2,NA,10
"4485","4:86576817|86578506",9,6,4
"4486","4:86698071|86699948",NA,NA,3
"4487","4:86704284|86709708",NA,NA,3
"4488","4:86716280|86717808",5,NA,NA
"4489","4:86717589|86721289",NA,NA,4
"4490","4:86738098|86739707",NA,NA,4
"4491","4:86746204|86747266",NA,NA,3
"4492","4:8801323|8811495",NA,NA,2
"4493","4:88039506|88047289",4,NA,NA
"4494","4:88114995|88151019",NA,NA,2
"4495","4:88147559|88151019",NA,NA,5
"4496","4:88260439|88267130",NA,NA,2
"4497","4:91776179|91776364",NA,NA,4
"4498","4:9377310|9377475",NA,2,NA
"4499","4:94437355|94439702",NA,NA,2
"4500","4:9474897|9484607",2,NA,NA
"4501","4:9474897|9532065",NA,NA,2
"4502","4:94981160|94981340",NA,NA,2
"4503","4:9508626|9517734",NA,4,6
"4504","4:95485859|95511806",2,NA,NA
"4505","4:95897538|95905925",2,2,NA
"4506","4:9630772|9639347",3,NA,NA
"4507","4:96485147|96485348",NA,2,NA
"4508","4:97732641|97733018",6,NA,NA
"4509","4:97844610|97846688",NA,NA,8
"4510","4:97844610|97909191",7,3,NA
"4511","4:98293615|98344501",NA,NA,3
"4512","4:98344366|98357841",NA,5,15
"4513","4:98353270|98357841",7,4,2
"4514","4:98393918|98427295",NA,NA,2
"4515","4:98408979|98423824",2,NA,NA
"4516","4:98427195|98457372",NA,2,NA
"4517","4:98449583|98480261",NA,2,NA
"4518","4:98854528|98880695",NA,2,NA
"4519","4:98875560|98880695",NA,NA,2
"4520","4:99445251|99445449",2,NA,NA
"4521","4:99496391|99497956",3,NA,NA
"4522","4:99636922|99641428",NA,NA,3
"4523","4:99686932|99690469",NA,NA,2
"4524","5:100112528|100114042",NA,2,NA
"4525","5:100511686|100513853",NA,NA,5
"4526","5:100523066|100529192",4,NA,10
"4527","5:100529018|100530766",NA,NA,2
"4528","5:100551873|100553501",NA,2,NA
"4529","5:100553302|100555972",NA,2,4
"4530","5:100607444|100607661",NA,NA,2
"4531","5:100623547|100628180",8,NA,9
"4532","5:100623547|100633714",NA,NA,22
"4533","5:101774797|101775150",6,NA,NA
"4534","5:103930989|103932379",3,NA,2
"4535","5:104018394|104020040",11,NA,NA
"4536","5:104033772|104034153",3,NA,3
"4537","5:104033772|104034156",19,NA,9
"4538","5:104587132|104587362",NA,2,NA
"4539","5:104588237|104588596",NA,NA,3
"4540","5:104588298|104588614",NA,NA,4
"4541","5:104686691|104689128",3,NA,6
"4542","5:105862914|105880240",3,5,11
"4543","5:105880095|105884486",2,NA,2
"4544","5:105959589|105960028",NA,NA,13
"4545","5:106038983|106044469",NA,NA,11
"4546","5:106765936|106767508",3,NA,9
"4547","5:106780790|106786501",NA,NA,6
"4548","5:106782696|106786501",NA,NA,6
"4549","5:107723097|107741744",NA,2,NA
"4550","5:107936064|107947126",NA,NA,2
"4551","5:108228690|108242114",4,NA,NA
"4552","5:108345622|108345836",NA,8,NA
"4553","5:108345622|108363990",NA,NA,2
"4554","5:110291416|110294611",NA,NA,4
"4555","5:110350434|110356449",NA,NA,3
"4556","5:110413377|110415131",8,2,51
"4557","5:110820974|110824804",NA,3,NA
"4558","5:110843818|110845233",2,NA,NA
"4559","5:110901669|110904632",NA,NA,2
"4560","5:111011123|111014292",2,NA,NA
"4561","5:111494348|111497440",10,7,12
"4562","5:113101691|113109514",NA,NA,6
"4563","5:113220970|113221158",3,NA,NA
"4564","5:113323070|113341773",NA,NA,4
"4565","5:113900889|113902260",NA,NA,2
"4566","5:114093778|114096969",NA,2,NA
"4567","5:114240443|114241887",4,11,14
"4568","5:114303569|114304201",NA,2,NA
"4569","5:114319433|114319601",NA,NA,2
"4570","5:114322110|114330245",4,NA,4
"4571","5:114338300|114340041",NA,2,NA
"4572","5:114339959|114342883",NA,NA,11
"4573","5:114341450|114345431",2,5,25
"4574","5:114341450|114345776",NA,NA,2
"4575","5:114361292|114371413",NA,NA,2
"4576","5:114366595|114368931",NA,NA,4
"4577","5:114537892|114539405",NA,2,NA
"4578","5:114902407|114907811",NA,NA,7
"4579","5:115233109|115234014",NA,3,4
"4580","5:115480818|115481458",NA,NA,2
"4581","5:115726992|115727384",3,NA,4
"4582","5:115754409|115754807",NA,NA,2
"4583","5:115793959|115801945",NA,NA,2
"4584","5:117243219|117247878",NA,NA,3
"4585","5:117321336|117321552",4,NA,NA
"4586","5:117363304|117366144",NA,NA,6
"4587","5:117374795|117375198",3,NA,NA
"4588","5:117472832|117482078",2,NA,6
"4589","5:117481790|117486470",2,NA,NA
"4590","5:118206669|118208584",NA,NA,2
"4591","5:118215641|118233794",NA,NA,8
"4592","5:118230560|118233794",2,5,38
"4593","5:118230560|118251834",NA,NA,2
"4594","5:118731397|118731635",82,54,213
"4595","5:118809077|118819036",11,NA,3
"4596","5:118886631|118886899",2,NA,NA
"4597","5:119141817|119142187",3,NA,NA
"4598","5:119467089|119467250",NA,NA,2
"4599","5:120278268|120282178",NA,NA,2
"4600","5:120766234|120766610",NA,NA,4
"4601","5:120808340|120809750",NA,NA,9
"4602","5:121401947|121404468",6,NA,2
"4603","5:121404297|121415896",NA,NA,2
"4604","5:121491553|121492028",3,2,NA
