"","circ_id","mmu1","mmu2","mmu3"
"669","10:7102863|7110807",1,1,6
"670","10:71199279|71208710",NA,NA,3
"671","10:72492705|72492852",1,NA,NA
"672","10:74966852|74967516",2,1,NA
"673","10:75080912|75097791",NA,1,NA
"674","10:75109850|75115795",35,NA,43
"675","10:75112604|75115795",NA,NA,1
"676","10:7515808|7516579",NA,NA,1
"677","10:75409444|75410230",NA,2,4
"678","10:75520125|75530880",NA,2,NA
"679","10:75520125|75535929",16,2,22
"680","10:75530548|75535929",NA,NA,16
"681","10:75553271|75557373",NA,NA,1
"682","10:75581062|75583809",NA,NA,3
"683","10:75612577|75614022",1,NA,NA
"684","10:7567098|7573413",7,NA,NA
"685","10:75740217|75747490",NA,NA,3
"686","10:75750897|75752745",NA,NA,2
"687","10:76053147|76056996",3,NA,NA
"688","10:76053147|76058444",NA,NA,4
"689","10:76061121|76062149",NA,1,2
"690","10:76153700|76155420",NA,NA,1
"691","10:76203141|76205913",NA,NA,5
"692","10:76268837|76273050",NA,NA,6
"693","10:76346853|76348402",2,NA,2
"694","10:7680719|7690575",3,1,NA
"695","10:7686125|7690575",NA,NA,2
"696","10:77831077|77833453",NA,5,1
"697","10:77833357|77835768",NA,NA,2
"698","10:7800448|7808972",3,NA,NA
"699","10:78046211|78047456",NA,1,NA
"700","10:79694585|79695789",NA,NA,1
"701","10:79766468|79767912",3,NA,NA
"702","10:79836545|79836924",NA,NA,3
"703","10:79844761|79845869",NA,1,NA
"704","10:79899978|79900076",NA,NA,1
"705","10:79905115|79905885",NA,NA,13
"706","10:80005849|80006174",NA,NA,1
"707","10:80006035|80006174",1,1,NA
"708","10:80547945|80548764",NA,NA,5
"709","10:80547945|80551013",NA,2,16
"710","10:80547945|80555646",NA,NA,2
"711","10:80565811|80568780",3,NA,NA
"712","10:80601996|80607200",2,NA,11
"713","10:80639416|80639722",NA,2,5
"714","10:80916071|80916222",2,NA,NA
"715","10:80944581|80954063",NA,1,NA
"716","10:81016637|81016991",NA,NA,1
"717","10:81017061|81017244",1,1,NA
"718","10:81017061|81017459",NA,1,NA
"719","10:81113029|81114566",NA,NA,1
"720","10:81116599|81118874",NA,5,NA
"721","10:81118771|81119439",NA,5,NA
"722","10:81144781|81145081",NA,NA,4
"723","10:81368229|81369240",NA,1,1
"724","10:82544842|82548072",NA,NA,1
"725","10:82564086|82570315",NA,NA,2
"726","10:83117233|83119733",2,NA,2
"727","10:83117233|83140239",4,NA,NA
"728","10:83133017|83140239",NA,2,3
"729","10:83149278|83152653",NA,NA,3
"730","10:83151918|83152653",NA,NA,1
"731","10:83342461|83348301",4,NA,NA
"732","10:83405831|83410423",NA,NA,2
"733","10:83456561|83457617",3,NA,NA
"734","10:84503185|84520168",NA,NA,6
"735","10:84783275|84783884",7,2,10
"736","10:85382305|85397573",1,NA,NA
"737","10:85785329|85789368",3,NA,NA
"738","10:8656282|8690221",NA,2,NA
"739","10:86594121|86595100",NA,NA,2
"740","10:87960669|87969060",NA,NA,2
"741","10:88049508|88055222",NA,NA,2
"742","10:88164944|88172850",2,1,1
"743","10:88236513|88250460",10,4,10
"744","10:88236513|88255422",1,NA,2
"745","10:88247777|88255422",11,NA,1
"746","10:88569404|88573064",NA,1,NA
"747","10:88571759|88573064",NA,1,1
"748","10:88644943|88645947",5,3,16
"749","10:88657601|88657932",NA,1,NA
"750","10:88788051|88834022",NA,NA,1
"751","10:88807129|88808753",3,NA,NA
"752","10:88903961|88924155",NA,NA,5
"753","10:88948652|88952864",1,NA,NA
"754","10:88948652|88961086",NA,1,5
"755","10:88960981|88985306",NA,NA,1
"756","10:89152952|89163195",10,NA,35
"757","10:89608448|89630486",NA,NA,5
"758","10:89622966|89630486",NA,NA,4
"759","10:89647348|89652083",3,NA,2
"760","10:93044033|93047937",NA,NA,4
"761","10:93295678|93297292",NA,NA,3
"762","10:93698238|93701365",NA,1,NA
"763","10:93698238|93704823",NA,NA,2
"764","10:93925438|93925624",2,NA,NA
"765","10:93998111|94003590",NA,NA,1
"766","10:94414284|94418271",NA,NA,2
"767","10:94561508|94564584",NA,NA,2
"768","10:94584802|94586521",15,1,6
"769","10:95825423|95831552",2,NA,3
"770","10:9673865|9675812",17,13,34
"771","10:98804555|98804986",NA,2,NA
"772","10:98826923|98830669",NA,1,NA
"773","10:98960692|98965524",3,1,11
"774","10:98960692|98992213",NA,NA,2
"775","10:98980096|99000811",NA,NA,1
"776","11:100267548|100270451",NA,NA,1
"777","11:100268914|100270451",5,NA,NA
"778","11:100272501|100274480",6,NA,1
"779","11:100273832|100274480",NA,NA,5
"780","11:100372970|100375553",NA,NA,4
"781","11:100374534|100375553",NA,1,NA
"782","11:100383330|100386790",NA,NA,7
"783","11:100383330|100389588",NA,NA,3
"784","11:100386685|100389588",NA,NA,6
"785","11:100386685|100395119",NA,1,NA
"786","11:100389010|100407732",NA,NA,3
"787","11:100395028|100407732",NA,1,19
"788","11:100395680|100409994",NA,NA,3
"789","11:100403701|100407732",NA,NA,2
"790","11:100695695|100699359",NA,NA,1
"791","11:100752153|100756331",NA,NA,1
"792","11:100767602|100767890",NA,NA,2
"793","11:100917485|100929673",NA,NA,2
"794","11:100928984|100930737",NA,NA,1
"795","11:100945851|100946431",NA,4,8
"796","11:101104549|101106128",NA,2,NA
"797","11:101185795|101189902",NA,NA,3
"798","11:101465824|101467235",NA,NA,2
"799","11:101479678|101479967",NA,NA,3
"800","11:101628482|101629387",NA,NA,1
"801","11:101633901|101640892",NA,NA,2
"802","11:102201016|102201402",NA,2,2
"803","11:102937204|102943150",NA,1,NA
"804","11:102937204|102946115",13,17,39
"805","11:102954633|102955693",NA,NA,3
"806","11:103261687|103264911",NA,NA,1
"807","11:103277783|103278174",3,3,4
"808","11:103574617|103578459",NA,NA,3
"809","11:103574617|103580145",NA,2,4
"810","11:103749720|103754160",5,NA,NA
"811","11:103749720|103764136",3,NA,NA
"812","11:103801268|103821641",7,NA,NA
"813","11:104241312|104269652",5,1,5
"814","11:104247509|104269652",3,NA,NA
"815","11:104259505|104269652",12,12,10
"816","11:104314747|104316119",NA,2,6
"817","11:104400996|104403844",NA,NA,3
"818","11:104413548|104420264",NA,NA,1
"819","11:105112011|105138421",NA,1,NA
"820","11:105131186|105132487",NA,3,NA
"821","11:105131186|105138421",4,NA,9
"822","11:105137599|105140463",NA,NA,1
"823","11:105667631|105701423",NA,NA,4
"824","11:105937516|105944674",NA,NA,2
"825","11:105987816|106014732",NA,NA,2
"826","11:105987816|106033384",NA,NA,1
"827","11:106001569|106014732",NA,NA,1
"828","11:106008315|106014732",NA,10,5
"829","11:106061779|106064607",NA,NA,4
"830","11:106094363|106096287",NA,1,NA
"831","11:106114906|106115760",NA,NA,4
"832","11:106119588|106122107",NA,1,NA
"833","11:106127820|106130925",NA,1,3
"834","11:106133700|106137703",NA,1,NA
"835","11:106141387|106141662",NA,NA,4
"836","11:106143906|106144230",NA,NA,1
"837","11:106155020|106155633",NA,NA,5
"838","11:106271492|106273372",NA,NA,3
"839","11:106300720|106309815",NA,NA,4
"840","11:106312531|106314314",5,NA,5
"841","11:106420087|106435245",NA,3,NA
"842","11:106420087|106439740",NA,1,NA
"843","11:106434997|106437829",NA,NA,4
"844","11:106457790|106459453",NA,NA,4
"845","11:106675961|106676958",NA,NA,2
"846","11:106700017|106700583",1,NA,NA
"847","11:106713845|106721883",NA,2,NA
"848","11:106887334|106888161",1,NA,NA
"849","11:106949459|106956922",NA,NA,1
"850","11:106986541|106990615",NA,NA,4
"851","11:107187024|107228386",NA,NA,3
"852","11:107483531|107495189",NA,NA,3
"853","11:107483531|107511040",NA,NA,3
"854","11:107504676|107540166",NA,NA,3
"855","11:107522997|107525924",NA,NA,1
"856","11:107522997|107540166",NA,NA,6
"857","11:107536875|107540166",NA,NA,2
"858","11:108324951|108331422",4,3,7
"859","11:108361117|108389156",NA,NA,4
"860","11:108481829|108497221",NA,NA,1
"861","11:108555321|108555552",NA,1,NA
"862","11:109494498|109496793",NA,NA,7
"863","11:109550824|109552175",NA,3,NA
"864","11:109566668|109568712",NA,NA,5
"865","11:109573662|109576353",16,2,32
"866","11:112582117|112582540",NA,2,12
"867","11:113414291|113452950",NA,NA,1
"868","11:114754292|114755372",3,NA,NA
"869","11:115468755|115469722",NA,2,NA
"870","11:115676265|115677138",NA,NA,2
"871","11:115735401|115735636",NA,NA,2
"872","11:115737996|115739166",NA,1,NA
"873","11:115807804|115816344",NA,NA,2
"874","11:115813991|115818260",NA,NA,3
"875","11:115852242|115852513",NA,1,NA
"876","11:115873526|115875924",3,NA,NA
"877","11:116071768|116074450",NA,3,NA
"878","11:116124211|116125349",8,3,17
"879","11:116141561|116151760",NA,NA,5
"880","11:116141561|116152653",2,NA,2
"881","11:116153685|116156378",NA,NA,7
"882","11:116153685|116159213",NA,1,NA
"883","11:116498053|116501305",NA,NA,5
"884","11:11650204|11657904",NA,2,4
"885","11:116575171|116576836",NA,NA,1
"886","11:11698310|11704174",2,2,NA
"887","11:11698310|11711353",NA,NA,1
"888","11:117032243|117032619",NA,NA,2
"889","11:117032243|117035784",NA,NA,1
"890","11:11704006|11711353",NA,NA,3
"891","11:117181223|117181862",2,1,16
"892","11:117245635|117247535",NA,NA,3
"893","11:117591550|117605278",NA,NA,2
"894","11:117703284|117704011",NA,NA,4
"895","11:117905399|117910558",NA,1,4
"896","11:118165793|118170752",NA,1,3
"897","11:11917531|11920642",NA,NA,1
"898","11:119216263|119217607",NA,1,NA
"899","11:119248803|119250208",NA,1,NA
"900","11:119259489|119260091",5,2,NA
"901","11:119259489|119261625",1,NA,NA
"902","11:119316818|119321575",NA,NA,4
"903","11:119548489|119634839",NA,NA,2
"904","11:119689594|119713847",2,NA,NA
"905","11:119707903|119713847",NA,NA,1
"906","11:119707903|119748820",NA,NA,1
"907","11:119871614|119872952",2,NA,NA
"908","11:119963235|119963802",NA,NA,3
"909","11:120007690|120020138",NA,1,NA
"910","11:120019248|120025708",NA,NA,3
"911","11:120023502|120025708",NA,2,5
"912","11:120023502|120038664",NA,NA,2
"913","11:120261109|120263052",NA,NA,2
"914","11:120295031|120309165",NA,NA,1
"915","11:120312190|120323954",NA,4,NA
"916","11:120370624|120371024",NA,NA,1
"917","11:120451742|120451894",NA,1,NA
"918","11:120702864|120703276",NA,NA,1
"919","11:120703795|120704154",NA,1,NA
"920","11:120705837|120706041",NA,NA,2
"921","11:120707672|120708085",NA,NA,5
"922","11:120710628|120710970",NA,1,NA
"923","11:120785424|120794911",NA,NA,2
"924","11:120858820|120860020",NA,NA,1
"925","11:120858820|120864795",NA,1,1
"926","11:120862392|120874169",2,NA,2
"927","11:121176247|121181716",NA,NA,7
"928","11:121315751|121317529",NA,NA,4
"929","11:121387820|121394613",2,NA,6
"930","11:121493813|121502574",NA,NA,2
"931","11:12256957|12259752",NA,NA,1
"932","11:16808895|16813080",NA,NA,1
"933","11:16831463|16833613",NA,NA,1
"934","11:19948119|19958477",8,8,36
"935","11:20022455|20030798",NA,1,6
"936","11:20027187|20030798",NA,NA,7
"937","11:20027187|20041367",NA,1,NA
"938","11:20030022|20030798",NA,NA,2
"939","11:20041294|20050933",1,NA,NA
"940","11:20263915|20270234",NA,NA,5
"941","11:20642464|20658737",NA,NA,2
"942","11:20642464|20677639",NA,1,1
"943","11:20653710|20659746",4,NA,8
"944","11:20653710|20662315",7,1,2
"945","11:20659619|20677639",NA,NA,1
"946","11:20675684|20677639",NA,NA,2
"947","11:21213198|21214871",3,NA,9
"948","11:21639567|21671291",NA,NA,1
"949","11:21661461|21807609",NA,NA,4
"950","11:21698877|21807609",NA,NA,1
"951","11:22003431|22018506",2,1,11
"952","11:22119034|22123006",NA,NA,6
"953","11:22235487|22235874",2,NA,3
"954","11:22945929|22946457",3,7,13
"955","11:22945929|22947154",NA,3,7
"956","11:23221132|23228324",NA,NA,2
"957","11:23230373|23231464",1,NA,NA
"958","11:23239757|23241631",3,2,8
"959","11:23317338|23325096",1,NA,NA
"960","11:23320238|23327637",NA,NA,2
"961","11:23364735|23370144",NA,NA,2
"962","11:23364735|23371366",NA,NA,1
"963","11:23657522|23675574",NA,1,6
"964","11:24035320|24035650",NA,NA,1
"965","11:26357547|26384500",2,6,1
"966","11:29420314|29427458",NA,NA,3
"967","11:29483225|29485266",NA,NA,1
"968","11:29490067|29492509",2,NA,NA
"969","11:30741091|30742038",NA,5,7
"970","11:30780349|30787491",3,NA,NA
"971","11:30884671|30893860",NA,NA,2
"972","11:31005457|31011586",1,2,16
"973","11:31031361|31035131",NA,NA,4
"974","11:3114556|3115678",2,NA,3
"975","11:3114556|3120704",NA,NA,1
"976","11:3177394|3180101",NA,NA,4
"977","11:3190894|3192718",NA,NA,4
"978","11:3209305|3214890",NA,NA,1
"979","11:3212488|3214890",NA,NA,2
"980","11:32449224|32449461",NA,2,NA
"981","11:32560632|32564713",NA,1,NA
"982","11:32602747|32661997",4,NA,NA
"983","11:32661771|32661997",1,NA,1
"984","11:32688361|32690265",NA,1,NA
"985","11:33214635|33216324",NA,1,NA
"986","11:33268238|33279544",6,NA,NA
"987","11:34709949|34716366",6,NA,NA
"988","11:35666912|35667265",1,NA,NA
"989","11:35666912|35672534",NA,2,NA
"990","11:35715222|35718293",NA,NA,2
"991","11:35715222|35719640",NA,NA,4
"992","11:35743020|35744304",NA,3,9
"993","11:35752635|35758254",NA,NA,3
"994","11:35767017|35767355",NA,1,NA
"995","11:35774074|35789522",NA,NA,2
"996","11:35778889|35806112",NA,1,NA
"997","11:3608671|3622374",NA,NA,4
"998","11:4044659|4044813",4,NA,NA
"999","11:40573290|40578622",NA,1,3
"1000","11:40594608|40596895",NA,NA,5
"1001","11:4216617|4217019",NA,1,NA
"1002","11:43328171|43330144",NA,NA,6
"1003","11:44415754|44433547",NA,1,8
"1004","11:44433455|44442646",1,NA,NA
"1005","11:4457589|4467907",5,NA,NA
"1006","11:4467740|4470914",NA,NA,2
"1007","11:4467740|4478406",NA,NA,4
"1008","11:4467740|4481305",NA,3,9
"1009","11:4467740|4496268",NA,1,5
"1010","11:4477835|4481305",NA,NA,8
"1011","11:45774536|45781626",NA,NA,2
"1012","11:45774536|45785956",NA,NA,5
"1013","11:45784697|45785956",NA,NA,6
"1014","11:4590382|4597233",NA,NA,3
"1015","11:4590382|4599869",NA,NA,3
"1016","11:4599739|4606336",NA,NA,3
"1017","11:4629251|4630182",NA,NA,3
"1018","11:4732186|4734563",NA,1,NA
"1019","11:4744411|4770493",NA,NA,1
"1020","11:4753677|4758325",3,3,5
"1021","11:4753677|4766165",NA,NA,1
"1022","11:4753677|4768627",3,2,NA
"1023","11:4753677|4770493",NA,3,7
"1024","11:4756253|4770493",NA,NA,1
"1025","11:4758256|4770493",NA,2,5
"1026","11:4766081|4770493",NA,NA,4
"1027","11:48692489|48693247",NA,NA,3
"1028","11:49577673|49593481",6,NA,NA
"1029","11:4976244|4976410",NA,NA,2
"1030","11:49976567|49986807",NA,NA,5
"1031","11:50097986|50098743",NA,1,NA
"1032","11:50189955|50191881",17,2,11
"1033","11:50192584|50199756",NA,NA,2
"1034","11:50195152|50199756",NA,NA,1
"1035","11:50198296|50199756",12,NA,26
"1036","11:50198296|50201694",NA,NA,7
"1037","11:50285747|50289317",NA,NA,2
"1038","11:50295280|50297310",NA,NA,1
"1039","11:5035895|5041982",NA,NA,7
"1040","11:51157997|51162849",NA,NA,1
"1041","11:51484430|51484968",6,NA,NA
"1042","11:51489102|51489567",NA,NA,3
"1043","11:51517562|51520488",4,NA,NA
"1044","11:51518448|51518852",1,2,1
"1045","11:51587475|51598130",NA,2,NA
"1046","11:51597954|51599872",NA,4,NA
"1047","11:51599761|51617421",NA,NA,3
"1048","11:51603015|51606072",NA,NA,4
"1049","11:51607265|51620405",NA,NA,1
"1050","11:51612641|51620405",NA,NA,1
"1051","11:51617311|51620402",NA,1,NA
"1052","11:52008813|52010131",NA,NA,6
"1053","11:52127663|52133487",1,NA,NA
"1054","11:52127663|52135948",NA,2,8
"1055","11:53156750|53157945",2,5,21
"1056","11:53171294|53179991",NA,NA,1
"1057","11:53174926|53179991",1,NA,NA
"1058","11:53177679|53183141",NA,NA,2
"1059","11:53290415|53293393",6,NA,NA
"1060","11:53290415|53295429",NA,1,NA
"1061","11:53302662|53302883",NA,NA,1
"1062","11:53356322|53357083",NA,NA,3
"1063","11:53664481|53666879",4,NA,NA
"1064","11:54434404|54459322",NA,1,3
"1065","11:54559439|54567241",NA,NA,4
"1066","11:54582063|54582566",2,NA,NA
"1067","11:5471922|5473467",NA,6,NA
"1068","11:55027993|55028229",NA,1,NA
"1069","11:57378392|57396183",2,NA,NA
"1070","11:57382745|57405114",NA,NA,2
"1071","11:57383829|57396183",NA,NA,1
"1072","11:57612120|57616487",NA,NA,9
"1073","11:57931216|57934876",NA,NA,10
"1074","11:57933261|57933468",NA,1,3
"1075","11:58000381|58002279",NA,NA,1
"1076","11:58000381|58006201",NA,NA,1
"1077","11:58002085|58004039",NA,NA,5
"1078","11:58017257|58028589",1,NA,NA
"1079","11:58025589|58027821",NA,NA,1
"1080","11:5909296|5914662",NA,NA,3
"1081","11:59328803|59329339",NA,NA,6
"1082","11:59382940|59384673",NA,3,NA
"1083","11:59640344|59643886",NA,1,NA
"1084","11:59655205|59656351",NA,2,NA
"1085","11:59660709|59662528",NA,NA,3
"1086","11:59717115|59718851",NA,NA,2
"1087","11:59723709|59723970",NA,1,NA
"1088","11:60149681|60165828",NA,NA,9
"1089","11:60151880|60165828",NA,1,NA
"1090","11:60161143|60165828",6,5,9
"1091","11:60161143|60171109",NA,NA,5
"1092","11:60323158|60329399",NA,1,8
"1093","11:60347376|60350914",NA,NA,4
"1094","11:60351612|60353460",4,2,15
"1095","11:60597018|60597399",NA,1,1
"1096","11:60606628|60607158",3,NA,NA
"1097","11:60621261|60621430",3,NA,NA
"1098","11:6063242|6075561",NA,NA,10
"1099","11:60638691|60640415",NA,NA,6
"1100","11:60680421|60681088",NA,NA,1
"1101","11:60692253|60695234",NA,NA,2
"1102","11:61423343|61426209",NA,1,17
"1103","11:61423343|61435154",NA,NA,1
"1104","11:61423343|61437737",NA,NA,2
"1105","11:6143153|6143476",16,13,28
"1106","11:61678254|61682409",2,NA,3
"1107","11:61777525|61800772",2,NA,2
"1108","11:61781063|61800772",NA,NA,2
"1109","11:62037131|62052736",NA,3,7
"1110","11:62042695|62052736",NA,3,NA
"1111","11:62174422|62176711",NA,NA,3
"1112","11:62229684|62236144",NA,NA,3
"1113","11:62240178|62245514",NA,NA,4
"1114","11:62267460|62274201",NA,NA,1
"1115","11:62280516|62286054",NA,NA,7
"1116","11:62289090|62292093",NA,1,NA
"1117","11:62289090|62295292",3,NA,NA
"1118","11:62301645|62313893",NA,NA,1
"1119","11:62310423|62329341",NA,NA,2
"1120","11:62324388|62329341",1,NA,9
"1121","11:6263787|6267080",52,30,74
"1122","11:6284532|6292623",NA,NA,3
"1123","11:64929441|64932336",NA,2,NA
"1124","11:6534519|6535217",NA,2,NA
"1125","11:65597809|65647197",1,NA,NA
"1126","11:6586709|6587324",NA,NA,3
"1127","11:67586623|67586777",4,NA,NA
"1128","11:67778575|67783974",NA,2,1
"1129","11:67902140|67911824",NA,NA,1
"1130","11:68148280|68168437",NA,NA,7
"1131","11:68730696|68732994",NA,NA,4
"1132","11:69236296|69236460",NA,NA,1
"1133","11:69248190|69248722",NA,1,NA
"1134","11:69540553|69542549",20,7,20
"1135","11:69541288|69542549",1,2,NA
"1136","11:69558847|69559159",NA,NA,1
"1137","11:69745783|69747951",NA,NA,1
"1138","11:69774950|69775147",1,NA,NA
"1139","11:69799503|69799918",NA,NA,2
"1140","11:69805758|69806610",2,NA,NA
"1141","11:69805758|69806780",NA,NA,3
"1142","11:70540737|70541670",NA,NA,1
"1143","11:70765571|70775794",22,2,2
"1144","11:70765571|70777997",NA,NA,3
"1145","11:70775590|70775794",NA,NA,1
"1146","11:70784394|70791433",1,NA,NA
"1147","11:72536362|72553999",5,NA,1
"1148","11:72536362|72563883",NA,NA,1
"1149","11:72602982|72605309",7,1,7
"1150","11:72602982|72613589",6,NA,NA
"1151","11:72640125|72649426",NA,2,NA
"1152","11:72708756|72717088",NA,NA,2
"1153","11:72758747|72766186",NA,NA,3
"1154","11:72797657|72801147",NA,NA,2
"1155","11:72944248|72956525",NA,NA,2
"1156","11:72964051|72964346",NA,NA,1
"1157","11:74547248|74548165",3,2,29
"1158","11:74573060|74590346",NA,NA,2
"1159","11:74674883|74678521",NA,NA,8
"1160","11:74801868|74803959",NA,NA,2
"1161","11:74836347|74837045",NA,NA,7
"1162","11:74872677|74881041",NA,NA,4
"1163","11:74929438|74932862",NA,2,1
"1164","11:75030018|75033729",1,NA,NA
"1165","11:75280897|75282053",2,2,14
"1166","11:75290426|75294366",NA,1,NA
"1167","11:75394096|75394571",NA,NA,1
"1168","11:75433983|75436656",29,10,68
"1169","11:75451724|75459316",NA,2,2
"1170","11:75583022|75583388",NA,1,NA
"1171","11:75583022|75583558",NA,2,5
"1172","11:75642706|75650254",NA,NA,4
"1173","11:75745129|75769861",NA,NA,2
"1174","11:75797343|75801885",NA,NA,2
"1175","11:75967260|75973510",NA,1,NA
"1176","11:75971972|75973510",NA,NA,3
"1177","11:76004766|76008631",NA,NA,6
"1178","11:76012343|76029220",NA,NA,1
"1179","11:76025234|76029220",2,NA,4
"1180","11:76163201|76169417",NA,NA,2
"1181","11:76300467|76302025",NA,NA,5
"1182","11:76702520|76704478",NA,NA,1
"1183","11:76731213|76731461",2,1,4
"1184","11:77340213|77341048",NA,2,NA
"1185","11:77436114|77440301",4,NA,NA
"1186","11:77450567|77451247",1,NA,NA
"1187","11:77456571|77476320",NA,NA,2
"1188","11:77462432|77476320",NA,NA,7
"1189","11:77582367|77584080",NA,NA,7
"1190","11:77708444|77712012",NA,NA,6
"1191","11:77738750|77740312",1,NA,NA
"1192","11:77903996|77906456",NA,NA,4
"1193","11:77903996|77909055",NA,NA,1
"1194","11:78051618|78051774",NA,NA,3
"1195","11:78102622|78104288",NA,NA,5
"1196","11:78169872|78170741",NA,1,3
"1197","11:78226252|78227656",7,NA,1
"1198","11:78404745|78410131",NA,NA,4
"1199","11:79275000|79281225",NA,3,NA
"1200","11:79275000|79300377",NA,NA,1
"1201","11:79325670|79329674",NA,NA,3
"1202","11:79327515|79329674",NA,1,NA
"1203","11:79334594|79339162",NA,NA,2
"1204","11:79344628|79349732",NA,NA,2
"1205","11:79440233|79444823",NA,1,2
"1206","11:79459475|79461273",NA,NA,2
"1207","11:79834056|79848214",NA,NA,1
"1208","11:79910504|79916137",NA,NA,3
"1209","11:79915735|79916780",NA,1,NA
"1210","11:80047770|80056645",4,NA,NA
"1211","11:80141033|80141952",5,NA,NA
"1212","11:80448259|80492632",NA,NA,2
