"","circ_id","mma1","mma2","mma3"
"3242","7:95290214|95637042",NA,NA,21
"3243","7:96839532|96842989",NA,NA,22
"3244","7:96870473|96944346",4,NA,NA
"3245","7:96882434|96893619",1,NA,NA
"3246","7:96944067|96944346",35,NA,NA
"3247","7:97096130|97096517",NA,NA,12
"3248","7:97668111|97706652",11,NA,NA
"3249","7:97832470|97834884",19,NA,NA
"3250","8:100130501|100139607",1,NA,NA
"3251","8:100978172|100978525",1,48,38
"3252","8:101205679|101206886",NA,NA,23
"3253","8:101812255|101924011",4,NA,NA
"3254","8:102570091|102583110",10,NA,NA
"3255","8:102593338|102613335",2,NA,NA
"3256","8:102626846|102628406",18,2,15
"3257","8:103113349|103118704",NA,NA,20
"3258","8:104148535|104149461",1,NA,NA
"3259","8:106897996|106902905",NA,20,1
"3260","8:106912864|106932686",NA,16,NA
"3261","8:106925141|106925905",4,NA,NA
"3262","8:107502313|107563356",3,NA,NA
"3263","8:107511811|107552802",1,NA,NA
"3264","8:10839638|10846221",6,NA,NA
"3265","8:115863475|115881472",5,NA,NA
"3266","8:115863475|115896535",5,NA,NA
"3267","8:115863475|115900228",439,234,97
"3268","8:115880342|115900228",101,NA,NA
"3269","8:115895606|115900228",76,NA,15
"3270","8:115895606|115913785",15,NA,7
"3271","8:120850359|120972103",3,NA,NA
"3272","8:123400665|123410023",5,NA,NA
"3273","8:123400665|123431200",13,NA,NA
"3274","8:123400665|123439400",6,NA,NA
"3275","8:123400665|123458711",5,NA,NA
"3276","8:123648974|123654847",1,NA,NA
"3277","8:124817889|124838615",8,NA,NA
"3278","8:124838329|124838615",14,NA,NA
"3279","8:128254535|128254945",5,12,NA
"3280","8:132237886|132258659",5,NA,NA
"3281","8:133543853|133546415",2,NA,NA
"3282","8:140896109|140896216",NA,NA,9
"3283","8:140922793|140924609",3,NA,NA
"3284","8:140956774|140960622",4,NA,NA
"3285","8:140956774|141126887",2,NA,NA
"3286","8:140956774|141161162",5,NA,NA
"3287","8:141022131|141055563",6,NA,NA
"3288","8:141036797|141055563",1,18,NA
"3289","8:141054819|141126887",3,NA,NA
"3290","8:141081809|141126887",1,NA,35
"3291","8:141099408|141126887",22,NA,42
"3292","8:141115688|141126887",NA,NA,10
"3293","8:141451966|141458014",1,NA,14
"3294","8:141490838|141491478",70,22,82
"3295","8:17178764|17220361",8,NA,NA
"3296","8:17808999|17849721",10,NA,NA
"3297","8:17808999|17857889",7,NA,NA
"3298","8:17818645|17857889",7,NA,NA
"3299","8:17847014|17849721",10,NA,NA
"3300","8:17847014|17857889",26,NA,NA
"3301","8:17879783|17892184",33,NA,NA
"3302","8:18136154|18163977",4,NA,NA
"3303","8:18220763|18222494",1,NA,NA
"3304","8:18946944|18952495",81,NA,11
"3305","8:19017807|19022857",1,NA,NA
"3306","8:20099584|20107532",2,NA,NA
"3307","8:22584100|22587961",2,NA,NA
"3308","8:22658624|22659293",6,NA,NA
"3309","8:22710525|22716183",2,NA,NA
"3310","8:26629780|26633518",NA,15,NA
"3311","8:28783648|28791162",7,NA,NA
"3312","8:28998524|29010304",NA,NA,18
"3313","8:29081982|29083024",5,NA,NA
"3314","8:29235788|29290660",NA,39,NA
"3315","8:29420701|29427313",NA,16,NA
"3316","8:30342173|30342591",NA,NA,21
"3317","8:31403374|31462194",2,NA,NA
"3318","8:31407115|31451778",NA,33,NA
"3319","8:38333137|38338027",6,NA,NA
"3320","8:38333137|38340468",4,NA,NA
"3321","8:38703301|38721731",4,NA,NA
"3322","8:38713418|38713794",4,NA,NA
"3323","8:38789870|38795041",1,NA,NA
"3324","8:40512947|40513985",4,NA,NA
"3325","8:42188653|42191527",4,NA,NA
"3326","8:42561520|42565568",6,NA,NA
"3327","8:42923566|42926173",9,NA,NA
"3328","8:43006841|43011530",2,NA,NA
"3329","8:43068338|43104810",4,NA,NA
"3330","8:43578650|43586096",5,NA,NA
"3331","8:43588118|43589869",7,NA,NA
"3332","8:43630158|43640008",3,NA,NA
"3333","8:43790353|43805955",1,NA,NA
"3334","8:47835119|47847451",3,NA,NA
"3335","8:47835119|47850249",9,NA,NA
"3336","8:47839207|47847451",2,NA,NA
"3337","8:47839207|48000395",NA,26,NA
"3338","8:47959635|48000395",15,NA,NA
"3339","8:48136686|48139893",8,NA,NA
"3340","8:48400402|48401473",1,NA,NA
"3341","8:48447485|48447689",2,NA,NA
"3342","8:48515001|48518453",12,NA,NA
"3343","8:52461101|52461503",21,NA,NA
"3344","8:54381921|54401761",3,NA,NA
"3345","8:54418041|54423693",NA,20,NA
"3346","8:56572327|56584393",NA,NA,16
"3347","8:56572327|56600508",2,NA,NA
"3348","8:56580870|56584393",3,NA,NA
"3349","8:59276141|59288686",1,NA,NA
"3350","8:59276141|59296364",NA,21,NA
"3351","8:61348068|61349907",10,NA,NA
"3352","8:61348068|61387437",6,NA,22
"3353","8:61387006|61407668",17,NA,NA
"3354","8:61401284|61407668",13,NA,51
"3355","8:61401284|61422466",1,NA,NA
"3356","8:67215905|67251228",NA,NA,12
"3357","8:67754661|67765127",24,NA,17
"3358","8:67767252|67786497",11,1,29
"3359","8:67780866|67806512",NA,NA,22
"3360","8:67797685|67812079",2,NA,NA
"3361","8:67849514|67886285",3,NA,NA
"3362","8:67899388|67908430",NA,54,1
"3363","8:67908318|67925901",3,NA,NA
"3364","8:67908318|67936582",6,NA,37
"3365","8:67947714|67950953",3,NA,NA
"3366","8:70721297|70743765",4,NA,NA
"3367","8:70758706|70762106",2,NA,NA
"3368","8:74057719|74200471",1,NA,NA
"3369","8:74107608|74200471",7,NA,NA
"3370","8:74115538|74129244",8,NA,NA
"3371","8:74115538|74221186",4,NA,NA
"3372","8:74183137|74200471",38,NA,NA
"3373","8:80949715|80950604",5,NA,NA
"3374","8:81133295|81156795",3,NA,NA
"3375","8:81297795|81298037",3,NA,NA
"3376","8:86856519|86863763",3,NA,NA
"3377","8:90364203|90372110",8,NA,NA
"3378","8:90409955|90424861",3,NA,NA
"3379","8:94717656|94729910",NA,NA,23
"3380","8:94850805|94859605",10,NA,NA
"3381","8:95071173|95077160",NA,NA,27
"3382","8:95140526|95175211",8,NA,NA
"3383","8:95140526|95182285",1,NA,NA
"3384","8:95142579|95157123",2,NA,NA
"3385","8:9739895|9754217",2,NA,NA
"3386","8:97984843|97997078",2,NA,NA
"3387","8:98090117|98111155",2,NA,NA
"3388","8:98100629|98111155",5,NA,NA
"3389","8:98101382|98111155",6,NA,NA
"3390","8:98418880|98422782",NA,NA,17
"3391","8:98828255|98891680",NA,NA,49
"3392","8:98849771|98849964",6,NA,NA
"3393","8:98981854|98982779",9,NA,24
"3394","8:99399546|99424228",5,NA,NA
"3395","8:99558885|99559957",5,NA,NA
"3396","8:99558885|99704164",5,NA,NA
"3397","8:99558885|99753983",4,NA,NA
"3398","8:99558885|99936441",1,NA,NA
"3399","8:99775132|99794317",3,NA,NA
"3400","8:99992713|100107060",NA,42,NA
"3401","9:100373465|100373613",2,NA,NA
"3402","9:101410796|101412125",2,NA,NA
"3403","9:102157831|102166746",30,NA,NA
"3404","9:102163205|102166746",2,NA,NA
"3405","9:102287771|102305493",8,NA,NA
"3406","9:102292896|102305493",2,NA,NA
"3407","9:102444718|102462930",2,NA,NA
"3408","9:102881647|102881859",4,NA,NA
"3409","9:102900437|102903331",NA,NA,29
"3410","9:102902251|102903331",NA,NA,31
"3411","9:103995574|103996680",2,NA,NA
"3412","9:110651224|110669031",8,30,NA
"3413","9:110651224|110672327",2,NA,NA
"3414","9:110651224|110683667",NA,NA,17
"3415","9:110676672|110680915",2,NA,NA
"3416","9:111161572|111163819",5,NA,NA
"3417","9:111441384|111453509",3,NA,NA
"3418","9:111441384|111456592",9,NA,NA
"3419","9:111446861|111456592",4,NA,NA
"3420","9:111450880|111456592",2,NA,NA
"3421","9:111528755|111529692",1,30,27
"3422","9:111528755|111550060",48,17,NA
"3423","9:111528755|111580659",4,NA,NA
"3424","9:114407266|114415169",NA,37,NA
"3425","9:114407266|114438176",5,NA,NA
"3426","9:114428131|114438176",5,NA,NA
"3427","9:1171482|1179579",NA,NA,8
"3428","9:117393004|117412403",3,NA,NA
"3429","9:118488190|118519553",3,NA,NA
"3430","9:119177254|119214589",4,NA,NA
"3431","9:119550554|119552197",NA,NA,24
"3432","9:120398634|120405279",3,NA,NA
"3433","9:122012606|122039111",3,NA,NA
"3434","9:124486479|124494636",7,NA,NA
"3435","9:125130410|125131183",8,NA,NA
"3436","9:125391501|125392352",10,NA,NA
"3437","9:125391501|125415707",NA,NA,22
"3438","9:125488372|125560210",5,NA,3
"3439","9:125560106|125585014",5,NA,NA
"3440","9:126180925|126181408",NA,NA,20
"3441","9:126289256|126303266",NA,NA,10
"3442","9:12636840|12654087",8,NA,NA
"3443","9:126938812|126948080",17,NA,NA
"3444","9:127402234|127469450",NA,28,NA
"3445","9:127464090|127469450",3,NA,NA
"3446","9:12986537|12986756",4,NA,NA
"3447","9:13067847|13070076",8,NA,NA
"3448","9:13067847|13081714",2,NA,NA
"3449","9:13140835|13157563",7,NA,NA
"3450","9:13222773|13243229",1,NA,NA
"3451","9:132411258|132415422",NA,11,NA
"3452","9:13258367|13259577",NA,NA,24
"3453","9:13259407|13262997",7,NA,NA
"3454","9:1546649|1561100",1,NA,NA
"3455","9:1570181|1611647",2,NA,NA
"3456","9:1741022|1743905",14,NA,NA
"3457","9:18117587|18154216",4,NA,NA
"3458","9:1828088|1829757",5,NA,NA
"3459","9:1829615|1849491",NA,NA,22
"3460","9:18857180|18858500",4,NA,NA
"3461","9:18973115|19001834",6,NA,NA
"3462","9:19097163|19143722",5,NA,NA
"3463","9:19760828|19793515",NA,NA,32
"3464","9:21133129|21178997",1,NA,NA
"3465","9:21133129|21200050",3,NA,NA
"3466","9:21133129|21278159",1,NA,NA
"3467","9:22928298|22965005",29,NA,50
"3468","9:22928298|22973204",NA,42,NA
"3469","9:22948280|22965005",7,NA,NA
"3470","9:23621182|23637674",1,NA,NA
"3471","9:23621182|23639520",10,NA,NA
"3472","9:25545629|25549314",NA,NA,38
"3473","9:25657710|25663106",4,NA,NA
"3474","9:27683010|27690627",4,NA,NA
"3475","9:27687083|27690624",2,NA,NA
"3476","9:27951495|27963451",3,NA,NA
"3477","9:28001080|28008659",3,NA,NA
"3478","9:28017350|28018810",NA,NA,19
"3479","9:28025080|28026651",2,NA,NA
"3480","9:28045634|28060064",2,NA,NA
"3481","9:28053013|28058595",NA,32,NA
"3482","9:29477273|29484732",NA,NA,9
"3483","9:29477273|29490080",13,NA,42
"3484","9:31371792|31372960",1,NA,NA
"3485","9:32732468|32773660",2,NA,NA
"3486","9:32755533|32766283",NA,NA,32
"3487","9:32755533|32773660",5,NA,NA
"3488","9:32938936|32948451",2,NA,NA
"3489","9:32945452|32948451",2,NA,NA
"3490","9:35216840|35231757",7,NA,NA
"3491","9:35231646|35330585",1,NA,NA
"3492","9:35264612|35305367",2,NA,NA
"3493","9:35972033|35985679",1,NA,NA
"3494","9:36458481|36486075",NA,71,NA
"3495","9:36473491|36486075",10,NA,NA
"3496","9:4275109|4279975",2,NA,NA
"3497","9:4277544|4279975",5,NA,NA
"3498","9:46866304|46866605",10,NA,NA
"3499","9:47379173|47381401",6,NA,NA
"3500","9:47380414|47381401",2,NA,NA
"3501","9:47909813|47910641",4,NA,NA
"3502","9:48958515|48967310",4,NA,NA
"3503","9:50260320|50276964",3,NA,NA
"3504","9:50294574|50296107",10,NA,NA
"3505","9:50372574|50377034",NA,NA,4
"3506","9:50373972|50377034",NA,NA,8
"3507","9:51559309|51566542",NA,NA,14
"3508","9:51559309|51580800",NA,4,NA
"3509","9:51559309|51586862",4,NA,NA
"3510","9:53683815|53686620",5,NA,NA
"3511","9:58539643|58540615",3,NA,NA
"3512","9:59803041|59808036",5,NA,NA
"3513","9:62794611|62813932",NA,NA,6
"3514","9:62945391|62950202",3,NA,NA
"3515","9:64175522|64175851",12,NA,NA
"3516","9:64175522|64177279",5,NA,NA
"3517","9:64175522|64180723",NA,NA,27
"3518","9:64189634|64197276",6,NA,NA
"3519","9:64573364|64589318",2,NA,NA
"3520","9:64655578|64683348",10,NA,NA
"3521","9:64677958|64683348",4,NA,NA
"3522","9:65438332|65438705",3,NA,NA
"3523","9:65620368|65630618",2,NA,NA
"3524","9:65620368|65649851",2,NA,NA
"3525","9:68597596|68600704",2,NA,NA
"3526","9:68823928|68825125",4,NA,49
"3527","9:68832216|68836641",NA,NA,23
"3528","9:68839936|68840380",9,NA,11
"3529","9:68864906|68894954",7,NA,NA
"3530","9:68881426|68894478",1,NA,NA
"3531","9:6888146|6888863",NA,NA,29
"3532","9:6888146|6892953",6,NA,NA
"3533","9:6888146|6908067",1,NA,NA
"3534","9:69008938|69011297",5,NA,NA
"3535","9:69114926|69115338",1,NA,NA
"3536","9:69114926|69144364",2,NA,NA
"3537","9:69116891|69117441",1,NA,23
"3538","9:69131052|69169025",9,NA,NA
"3539","9:69133319|69163309",4,NA,NA
"3540","9:69139017|69147390",3,NA,NA
"3541","9:69139017|69149971",3,NA,NA
"3542","9:6914859|6919662",7,NA,NA
"3543","9:69149857|69169025",NA,NA,7
"3544","9:69150602|69169025",2,NA,NA
"3545","9:69154692|69163309",2,NA,NA
"3546","9:69154692|69169025",4,NA,NA
"3547","9:69428072|69430189",5,NA,NA
"3548","9:6942915|6959077",NA,NA,49
"3549","9:69449881|69481906",4,NA,NA
"3550","9:69454123|69470433",7,NA,NA
"3551","9:69520432|69526228",4,NA,NA
"3552","9:69544087|69546744",4,NA,NA
"3553","9:69906973|69966738",5,NA,NA
"3554","9:69964459|69966738",1,NA,NA
"3555","9:69964459|69991035",4,NA,NA
"3556","9:70015584|70036936",4,NA,NA
"3557","9:7393790|7406710",1,NA,NA
"3558","9:74757308|74793965",10,NA,NA
"3559","9:74768472|74771109",1,NA,41
"3560","9:74768472|74802355",1,NA,NA
"3561","9:75923547|75931974",2,NA,NA
"3562","9:75923547|75981933",3,NA,NA
"3563","9:75981702|76040972",3,NA,NA
"3564","9:78142947|78162614",8,NA,NA
"3565","9:78181317|78191645",NA,47,NA
"3566","9:8359908|8401619",7,NA,NA
"3567","9:87455779|87611826",7,NA,NA
"3568","9:88045259|88052491",2,NA,NA
"3569","9:88045259|88074363",5,NA,NA
"3570","9:8865903|8876868",2,NA,NA
"3571","9:8899336|8902976",32,NA,NA
"3572","9:92025258|92028839",5,NA,NA
"3573","9:92103706|92106306",NA,NA,16
"3574","9:92157805|92176955",1,NA,NA
"3575","9:92158661|92176955",4,NA,NA
"3576","9:92317388|92319476",12,NA,NA
"3577","9:92699020|92701726",3,NA,NA
"3578","9:92790977|92807929",15,NA,NA
"3579","9:93091616|93107060",3,NA,NA
"3580","9:94182960|94184530",52,NA,45
"3581","9:94411736|94412412",3,NA,NA
"3582","9:94668709|94676087",9,NA,NA
"3583","9:950814|979486",41,NA,31
"3584","9:950814|990705",100,16,24
"3585","9:96034958|96036187",NA,27,NA
"3586","9:96965691|97000133",NA,38,54
"3587","9:97069200|97069390",1,NA,NA
"3588","9:97830095|97831239",2,NA,NA
"3589","QNVO02000210.1:73978|74166",NA,7,NA
"3590","X:104584287|104598330",22,NA,17
"3591","X:106408864|106432434",1,NA,NA
"3592","X:106927534|106929566",10,NA,NA
"3593","X:1074966|1075152",5,NA,17
"3594","X:109492625|109504409",1,NA,NA
"3595","X:114908788|114910282",NA,4,NA
"3596","X:116481137|116506947",NA,47,NA
"3597","X:116648643|116662876",3,NA,NA
"3598","X:116735786|116745367",1,NA,NA
"3599","X:116744338|116767253",NA,NA,9
"3600","X:126470631|126493556",8,NA,NA
"3601","X:126471867|126496906",5,NA,NA
"3602","X:130674287|130677953",2,NA,NA
"3603","X:131823041|131829963",4,NA,NA
"3604","X:131823041|131834089",15,NA,NA
"3605","X:13395542|13417966",6,NA,NA
"3606","X:13409583|13415393",3,NA,NA
"3607","X:13675084|13680709",2,NA,NA
"3608","X:144670417|144680873",2,NA,NA
"3609","X:144680012|144680873",66,NA,NA
"3610","X:149758091|149758315",1,NA,NA
"3611","X:151341522|151341883",NA,NA,22
"3612","X:151472434|151482797",3,NA,NA
"3613","X:16505234|16506913",1,NA,NA
"3614","X:16797310|16830153",NA,59,NA
"3615","X:18006253|18007591",NA,NA,31
"3616","X:18007477|18016865",4,NA,NA
"3617","X:19287830|19292282",NA,NA,4
"3618","X:23823557|23824269",2,NA,NA
"3619","X:24000803|24007517",9,NA,NA
"3620","X:24530583|24657325",9,NA,NA
"3621","X:31040146|31041365",NA,30,NA
"3622","X:40553098|40554910",5,NA,NA
"3623","X:40986384|40992356",4,NA,NA
"3624","X:44983017|44985638",12,NA,NA
"3625","X:47784572|47844570",NA,26,NA
"3626","X:50353708|50366105",4,NA,NA
"3627","X:53137395|53137786",6,NA,NA
"3628","X:53141403|53145694",2,NA,NA
"3629","X:53145366|53145694",5,NA,NA
"3630","X:53315251|53323013",2,NA,NA
"3631","X:53329499|53334259",3,NA,NA
"3632","X:53344905|53346217",9,NA,NA
"3633","X:53375021|53383844",6,NA,NA
"3634","X:54296320|54302818",5,NA,NA
"3635","X:67522586|67536373",1,NA,NA
"3636","X:68095177|68095451",2,NA,NA
"3637","X:68239676|68240375",6,NA,NA
"3638","X:68281822|68285703",2,NA,NA
"3639","X:68361313|68368262",5,NA,NA
"3640","X:68374544|68380464",4,NA,NA
"3641","X:71832996|71839344",4,NA,NA
"3642","X:74211546|74214141",3,NA,NA
"3643","X:74280689|74291316",4,NA,NA
"3644","X:74280689|74361891",3,NA,NA
"3645","X:74290166|74361891",9,NA,NA
"3646","X:74548962|74565825",2,NA,NA
"3647","X:74687466|74708990",NA,28,NA
"3648","X:74714321|74719719",15,NA,NA
"3649","X:77443876|77452053",8,NA,NA
"3650","X:82799111|82806962",3,NA,NA
"3651","X:82799111|82822742",2,NA,NA
"3652","X:9641928|9646321",3,NA,NA
"3653","X:9641928|9658552",4,NA,25
"3654","X:9641928|9678517",3,NA,NA
