"","circ_id","mpi1","mpi2","mpi3"
"4590","scaffold0014:4221331|4222067","9.000","6.000","9.000"
"4591","scaffold0014:42453222|42459225","6.000","3.000","1.000"
"4592","scaffold0014:43120987|43123919","7.000","12.000","7.000"
"4593","scaffold0014:43120987|43139074","1.000","4.000","3.000"
"4594","scaffold0014:43168295|43172391","11.000","5.000","15.000"
"4595","scaffold0014:43665922|43668899","1.000","4.000","3.000"
"4596","scaffold0014:43685560|43691358","1.000","5.000","5.000"
"4597","scaffold0014:43689460|43691358","21.000","28.000","20.000"
"4598","scaffold0014:43815462|43818891","6.000","43.000","20.000"
"4599","scaffold0014:43912337|43917481","1.000","3.000","4.000"
"4600","scaffold0014:43918995|43924989","5.000","2.000","1.000"
"4601","scaffold0014:44033960|44043119","4.000","7.000","3.000"
"4602","scaffold0014:44039504|44063611","1.000","4.000","5.000"
"4603","scaffold0014:44091192|44091517","225.000","423.000","200.000"
"4604","scaffold0014:44095307|44096409","8.000","15.000","2.000"
"4605","scaffold0014:44096003|44096409","9.000","23.000","79.000"
"4606","scaffold0014:44278410|44283526","5.000","4.000","8.000"
"4607","scaffold0014:44278410|44283794","8.000","6.000","3.000"
"4608","scaffold0014:44462619|44471342","28.000","19.000","23.000"
"4609","scaffold0014:44649045|44653053","7.000","1.000","3.000"
"4610","scaffold0014:45293844|45298310","7.000","6.000","9.000"
"4611","scaffold0014:45590200|45592813","4.000","2.000","1.000"
"4612","scaffold0014:46346802|46364641","34.000","53.000","16.000"
"4613","scaffold0014:47835550|47838453","18.000","5.000","9.000"
"4614","scaffold0014:48942086|48962388","3.000","5.000","10.000"
"4615","scaffold0014:48962306|48963990","7.000","6.000","2.000"
"4616","scaffold0014:48997862|49010437","41.000","22.000","29.000"
"4617","scaffold0014:49198132|49200271","5.000","6.000","3.000"
"4618","scaffold0014:52975912|52976421","183.000","44.000","226.000"
"4619","scaffold0014:52995643|52996148","2.000","2.000","1.000"
"4620","scaffold0014:53021098|53021584","6.000","4.000","3.000"
"4621","scaffold0014:53343399|53345018","130.000","268.000","141.000"
"4622","scaffold0014:53343399|53357747","6.000","20.000","2.000"
"4623","scaffold0014:55050207|55050387","4.000","11.000","1.000"
"4624","scaffold0014:55161432|55163658","21.000","10.000","15.000"
"4625","scaffold0014:55269463|55271413","1.000","4.000","1.000"
"4626","scaffold0014:55269463|55276761","37.000","31.000","44.000"
"4627","scaffold0014:55289515|55306168","2.000","7.000","5.000"
"4628","scaffold0014:55297730|55298863","4.000","3.000","1.000"
"4629","scaffold0014:55302923|55306168","25.000","41.000","26.000"
"4630","scaffold0014:55419101|55423756","25.000","4.000","2.000"
"4631","scaffold0014:55420890|55423756","3.000","3.000","2.000"
"4632","scaffold0014:55437912|55442756","2.000","1.000","4.000"
"4633","scaffold0014:55442387|55450441","1.000","4.000","5.000"
"4634","scaffold0014:55469707|55481433","8.000","8.000","5.000"
"4635","scaffold0014:55562076|55585508","10.000","7.000","12.000"
"4636","scaffold0014:55597046|55614098","6.000","15.000","24.000"
"4637","scaffold0014:557550|577427","23.000","15.000","8.000"
"4638","scaffold0014:55868896|55869332","26.000","19.000","17.000"
"4639","scaffold0014:55880601|55881313","10.000","6.000","13.000"
"4640","scaffold0014:55900297|55905708","21.000","93.000","34.000"
"4641","scaffold0014:55900297|55914249","3.000","10.000","4.000"
"4642","scaffold0014:55905549|55914249","4.000","8.000","2.000"
"4643","scaffold0014:56189631|56193122","1.000","18.000","9.000"
"4644","scaffold0014:56522549|56532824","69.000","76.000","41.000"
"4645","scaffold0014:56532243|56532824","46.000","68.000","72.000"
"4646","scaffold0014:565573|575506","8.000","15.000","4.000"
"4647","scaffold0014:56871285|56876949","6.000","8.000","12.000"
"4648","scaffold0014:56871285|56883054","38.000","68.000","88.000"
"4649","scaffold0014:56876819|56883054","7.000","4.000","10.000"
"4650","scaffold0014:575431|577427","99.000","46.000","72.000"
"4651","scaffold0014:5756924|5759674","5.000","4.000","8.000"
"4652","scaffold0014:5756924|5765758","67.000","100.000","42.000"
"4653","scaffold0014:5756924|5766855","13.000","8.000","6.000"
"4654","scaffold0014:5759556|5765758","18.000","43.000","11.000"
"4655","scaffold0014:58102511|58122453","10.000","3.000","11.000"
"4656","scaffold0014:58122028|58122453","75.000","59.000","51.000"
"4657","scaffold0014:58149866|58179893","14.000","11.000","9.000"
"4658","scaffold0014:58210280|58212160","12.000","18.000","9.000"
"4659","scaffold0014:58361525|58362667","14.000","16.000","13.000"
"4660","scaffold0014:58779764|58783131","11.000","24.000","6.000"
"4661","scaffold0014:58791506|58794296","12.000","19.000","14.000"
"4662","scaffold0014:58794219|58798377","1.000","10.000","11.000"
"4663","scaffold0014:5943718|5955235","9.000","14.000","7.000"
"4664","scaffold0014:5944889|5955235","8.000","2.000","3.000"
"4665","scaffold0014:60396729|60407788","12.000","7.000","3.000"
"4666","scaffold0014:60472620|60473271","4.000","5.000","5.000"
"4667","scaffold0014:6181882|6184787","8.000","2.000","6.000"
"4668","scaffold0014:6196996|6198044","3.000","6.000","2.000"
"4669","scaffold0014:6392953|6394051","5.000","7.000","1.000"
"4670","scaffold0014:6392953|6404271","16.000","24.000","8.000"
"4671","scaffold0014:6392953|6413189","35.000","31.000","31.000"
"4672","scaffold0014:642950|655683","11.000","6.000","2.000"
"4673","scaffold0014:642950|663526","49.000","52.000","27.000"
"4674","scaffold0014:652811|663526","16.000","18.000","11.000"
"4675","scaffold0014:6868654|6893170","12.000","8.000","4.000"
"4676","scaffold0014:6868917|6893170","5.000","5.000","3.000"
"4677","scaffold0014:793327|795208","3.000","4.000","1.000"
"4678","scaffold0014:805776|807481","5.000","6.000","5.000"
"4679","scaffold0014:86332|90191","5.000","2.000","5.000"
"4680","scaffold0014:8861587|8872753","3.000","9.000","1.000"
"4681","scaffold0014:8984990|8993773","27.000","37.000","31.000"
"4682","scaffold0014:8990356|8993773","7.000","7.000","1.000"
"4683","scaffold0014:912439|913660","18.000","18.000","17.000"
"4684","scaffold0014:9248800|9250391","5.000","9.000","7.000"
"4685","scaffold0014:9320175|9327071","15.000","3.000","3.000"
"4686","scaffold0015:10014745|10017417","2.000","3.000","1.000"
"4687","scaffold0015:10050569|10052761","5.000","10.000","6.000"
"4688","scaffold0015:10139737|10144254","1.000","14.000","4.000"
"4689","scaffold0015:1046274|1051135","142.000","258.000","254.000"
"4690","scaffold0015:10751534|10762981","3.000","4.000","2.000"
"4691","scaffold0015:11802871|11807075","5.000","10.000","7.000"
"4692","scaffold0015:11869347|11875311","6.000","1.000","2.000"
"4693","scaffold0015:11984384|11986102","6.000","4.000","11.000"
"4694","scaffold0015:11984384|11988977","4.000","7.000","4.000"
"4695","scaffold0015:12021909|12029893","6.000","16.000","2.000"
"4696","scaffold0015:12021909|12030753","64.000","215.000","135.000"
"4697","scaffold0015:12029274|12030753","81.000","96.000","65.000"
"4698","scaffold0015:12029787|12030753","26.000","24.000","11.000"
"4699","scaffold0015:12033334|12039771","15.000","16.000","13.000"
"4700","scaffold0015:12039667|12042717","18.000","14.000","17.000"
"4701","scaffold0015:12199609|12204653","6.000","8.000","4.000"
"4702","scaffold0015:12204401|12209664","4.000","4.000","10.000"
"4703","scaffold0015:12215290|12222549","5.000","2.000","5.000"
"4704","scaffold0015:12359203|12360174","44.000","34.000","20.000"
"4705","scaffold0015:12359203|12361629","12.000","5.000","18.000"
"4706","scaffold0015:12373129|12379447","4.000","10.000","13.000"
"4707","scaffold0015:12472639|12475577","8.000","11.000","9.000"
"4708","scaffold0015:12525788|12532922","32.000","21.000","21.000"
"4709","scaffold0015:12825119|12828262","34.000","60.000","56.000"
"4710","scaffold0015:1290213|1292416","1283.000","1836.000","1236.000"
"4711","scaffold0015:1290213|1306030","78.000","90.000","90.000"
"4712","scaffold0015:1292072|1292416","17.000","11.000","28.000"
"4713","scaffold0015:13027197|13031557","7.000","3.000","1.000"
"4714","scaffold0015:1329859|1331363","86.000","77.000","143.000"
"4715","scaffold0015:13648082|13650595","49.000","29.000","33.000"
"4716","scaffold0015:13648082|13669809","1.000","7.000","3.000"
"4717","scaffold0015:1366513|1367065","1.000","11.000","15.000"
"4718","scaffold0015:1366865|1367065","92.000","73.000","41.000"
"4719","scaffold0015:13669618|13674857","50.000","101.000","63.000"
"4720","scaffold0015:1378609|1392767","12.000","2.000","12.000"
"4721","scaffold0015:14185633|14188050","1.000","2.000","3.000"
"4722","scaffold0015:1422198|1422532","1.000","8.000","3.000"
"4723","scaffold0015:1510911|1512273","8.000","1.000","6.000"
"4724","scaffold0015:1514822|1516219","17.000","106.000","89.000"
"4725","scaffold0015:1519503|1522083","10.000","8.000","14.000"
"4726","scaffold0015:1521952|1529258","38.000","10.000","43.000"
"4727","scaffold0015:1550478|1567785","1.000","3.000","10.000"
"4728","scaffold0015:15929869|15933120","15.000","6.000","11.000"
"4729","scaffold0015:15944707|15950567","54.000","67.000","34.000"
"4730","scaffold0015:1606051|1606472","13.000","12.000","21.000"
"4731","scaffold0015:1606051|1629680","36.000","46.000","68.000"
"4732","scaffold0015:1629288|1629680","28.000","21.000","22.000"
"4733","scaffold0015:16780154|16786405","3.000","2.000","4.000"
"4734","scaffold0015:16786159|16790576","1.000","10.000","1.000"
"4735","scaffold0015:16786159|16798306","1.000","1.000","1.000"
"4736","scaffold0015:16868648|16871713","1.000","37.000","22.000"
"4737","scaffold0015:16868663|16871713","28.000","62.000","46.000"
"4738","scaffold0015:1763204|1764143","13.000","21.000","7.000"
"4739","scaffold0015:1801996|1802191","1.000","6.000","2.000"
"4740","scaffold0015:18156821|18168215","10.000","10.000","14.000"
"4741","scaffold0015:18660582|18669310","38.000","63.000","20.000"
"4742","scaffold0015:1962830|1970299","2.000","15.000","5.000"
"4743","scaffold0015:1977941|1980124","84.000","125.000","102.000"
"4744","scaffold0015:1979250|1980124","31.000","19.000","18.000"
"4745","scaffold0015:20762432|20764782","5.000","14.000","2.000"
"4746","scaffold0015:20786957|20787212","13.000","21.000","11.000"
"4747","scaffold0015:20802800|20809131","4.000","3.000","5.000"
"4748","scaffold0015:2088503|2089215","2.000","6.000","3.000"
"4749","scaffold0015:21719544|21725405","142.000","236.000","226.000"
"4750","scaffold0015:21719544|21763291","2.000","7.000","10.000"
"4751","scaffold0015:21744084|21746995","4.000","2.000","5.000"
"4752","scaffold0015:22250102|22328011","2.000","10.000","3.000"
"4753","scaffold0015:22268612|22328011","15.000","20.000","21.000"
"4754","scaffold0015:22490994|22493075","37.000","2.000","8.000"
"4755","scaffold0015:23172073|23180681","1.000","3.000","11.000"
"4756","scaffold0015:23180565|23206335","8.000","5.000","9.000"
"4757","scaffold0015:23505480|23549286","13.000","6.000","3.000"
"4758","scaffold0015:23581848|23583915","2.000","1.000","3.000"
"4759","scaffold0015:23586187|23590741","1.000","2.000","7.000"
"4760","scaffold0015:23609560|23611820","23.000","20.000","16.000"
"4761","scaffold0015:23659188|23672367","4.000","4.000","5.000"
"4762","scaffold0015:23669385|23676968","22.000","27.000","20.000"
"4763","scaffold0015:23674816|23679892","6.000","1.000","2.000"
"4764","scaffold0015:23873544|23873958","2.000","28.000","25.000"
"4765","scaffold0015:23921539|23923509","4.000","23.000","14.000"
"4766","scaffold0015:2444771|2461290","31.000","66.000","49.000"
"4767","scaffold0015:24545651|24555775","17.000","48.000","38.000"
"4768","scaffold0015:24578615|24583895","1.000","3.000","2.000"
"4769","scaffold0015:25608298|25609858","2.000","8.000","4.000"
"4770","scaffold0015:25674024|25675631","9.000","10.000","15.000"
"4771","scaffold0015:26346444|26346811","4.000","1.000","1.000"
"4772","scaffold0015:26375932|26377899","13.000","21.000","3.000"
"4773","scaffold0015:28375476|28396408","4.000","2.000","2.000"
"4774","scaffold0015:28510123|28519375","2.000","7.000","5.000"
"4775","scaffold0015:28510123|28543592","9.000","17.000","12.000"
"4776","scaffold0015:28519210|28543592","19.000","34.000","22.000"
"4777","scaffold0015:28533720|28543592","19.000","19.000","21.000"
"4778","scaffold0015:29680945|29682128","8.000","14.000","2.000"
"4779","scaffold0015:29765777|29771693","9.000","1.000","3.000"
"4780","scaffold0015:29793725|29802362","24.000","6.000","14.000"
"4781","scaffold0015:29793725|29830569","14.000","17.000","6.000"
"4782","scaffold0015:2990701|2998122","1.000","6.000","2.000"
"4783","scaffold0015:2993147|2998122","17.000","15.000","16.000"
"4784","scaffold0015:2994532|2998122","84.000","93.000","114.000"
"4785","scaffold0015:30377693|30382894","71.000","85.000","12.000"
"4786","scaffold0015:31400681|31404311","28.000","18.000","10.000"
"4787","scaffold0015:31400681|31416698","7.000","4.000","1.000"
"4788","scaffold0015:31814050|31819666","38.000","77.000","8.000"
"4789","scaffold0015:31814050|31830596","7.000","14.000","4.000"
"4790","scaffold0015:31814050|31839705","123.000","208.000","169.000"
"4791","scaffold0015:3183360|3185443","14.000","14.000","7.000"
"4792","scaffold0015:32008881|32009156","10.000","10.000","4.000"
"4793","scaffold0015:32082535|32093096","2.000","5.000","1.000"
"4794","scaffold0015:32146596|32157495","8.000","8.000","4.000"
"4795","scaffold0015:32157447|32164676","3.000","6.000","2.000"
"4796","scaffold0015:32728056|32742489","1.000","1.000","5.000"
"4797","scaffold0015:3287065|3291765","2.000","6.000","1.000"
"4798","scaffold0015:32946206|32995074","1.000","4.000","2.000"
"4799","scaffold0015:32975913|32989765","13.000","10.000","6.000"
"4800","scaffold0015:32975913|33012080","5.000","1.000","5.000"
"4801","scaffold0015:33000678|33002933","7.000","17.000","16.000"
"4802","scaffold0015:33004485|33005733","15.000","47.000","26.000"
"4803","scaffold0015:33166711|33166961","2.000","8.000","2.000"
"4804","scaffold0015:33166711|33198104","53.000","26.000","21.000"
"4805","scaffold0015:33189003|33198104","9.000","4.000","3.000"
"4806","scaffold0015:33197398|33198104","35.000","48.000","50.000"
"4807","scaffold0015:33284852|33285784","12.000","9.000","4.000"
"4808","scaffold0015:33308392|33308808","2.000","7.000","4.000"
"4809","scaffold0015:3333113|3335361","10.000","5.000","7.000"
"4810","scaffold0015:33364227|33364973","38.000","49.000","52.000"
"4811","scaffold0015:33687591|33687824","38.000","73.000","43.000"
"4812","scaffold0015:33687591|33692645","1.000","4.000","1.000"
"4813","scaffold0015:33694682|33696545","9.000","5.000","1.000"
"4814","scaffold0015:337244|337971","1.000","1.000","4.000"
"4815","scaffold0015:33800566|33801894","9.000","12.000","2.000"
"4816","scaffold0015:33870215|33870666","3.000","5.000","4.000"
"4817","scaffold0015:33893140|33959561","3.000","7.000","4.000"
"4818","scaffold0015:34334580|34336583","6.000","14.000","27.000"
"4819","scaffold0015:34405606|34424596","3.000","3.000","4.000"
"4820","scaffold0015:34405606|34494816","7.000","3.000","8.000"
"4821","scaffold0015:34494626|34494816","5.000","11.000","16.000"
"4822","scaffold0015:34761624|34770184","4.000","5.000","2.000"
"4823","scaffold0015:34761624|34779660","3.000","5.000","5.000"
"4824","scaffold0015:34770066|34779660","4.000","6.000","16.000"
"4825","scaffold0015:355009|356197","138.000","141.000","154.000"
"4826","scaffold0015:35598849|35599590","2.000","1.000","4.000"
"4827","scaffold0015:35615728|35617037","3.000","2.000","3.000"
"4828","scaffold0015:35658741|35662597","3.000","2.000","8.000"
"4829","scaffold0015:35662099|35662597","9.000","5.000","3.000"
"4830","scaffold0015:35696888|35701406","1.000","3.000","6.000"
"4831","scaffold0015:35698708|35701406","2.000","1.000","5.000"
"4832","scaffold0015:35724416|35736522","13.000","7.000","16.000"
"4833","scaffold0015:35798870|35800743","16.000","10.000","9.000"
"4834","scaffold0015:35844625|35850719","8.000","10.000","3.000"
"4835","scaffold0015:35954738|35956195","4.000","3.000","3.000"
"4836","scaffold0015:3596794|3597981","34.000","21.000","19.000"
"4837","scaffold0015:35974102|35974849","8.000","10.000","10.000"
"4838","scaffold0015:36031044|36031329","9.000","5.000","6.000"
"4839","scaffold0015:36032713|36034465","34.000","19.000","38.000"
"4840","scaffold0015:36114488|36114917","3.000","5.000","3.000"
"4841","scaffold0015:36120494|36122097","8.000","25.000","13.000"
"4842","scaffold0015:36210885|36211742","6.000","11.000","3.000"
"4843","scaffold0015:36210885|36211797","190.000","188.000","126.000"
