"","circ_id","hsa1","hsa2","hsa3"
"2100","15:57461679|57461937",NA,NA,"2.000"
"2101","15:57516779|57518497",NA,"8.000",NA
"2102","15:57704412|57704611","1.000",NA,NA
"2103","15:58402791|58402992",NA,"3.000",NA
"2104","15:58886974|58887540",NA,"6.000",NA
"2105","15:58912562|58916999",NA,NA,"3.000"
"2106","15:58912562|58919972",NA,"3.000",NA
"2107","15:59193589|59194395",NA,NA,"1.000"
"2108","15:59256712|59256872",NA,NA,"2.000"
"2109","15:60767514|60767668","2.000",NA,NA
"2110","15:61298193|61400431",NA,"6.000",NA
"2111","15:62589686|62618475",NA,"4.000",NA
"2112","15:62673826|62686796",NA,"1.000",NA
"2113","15:62776763|62783890",NA,NA,"3.000"
"2114","15:63148522|63148671","1.000",NA,NA
"2115","15:63190361|63190698","3.000",NA,NA
"2116","15:63532646|63537156",NA,"3.000",NA
"2117","15:63537024|63556748",NA,"1.000",NA
"2118","15:63553714|63563008",NA,"5.000",NA
"2119","15:63712774|63716473",NA,"1.000",NA
"2120","15:63821270|63821419",NA,NA,"1.000"
"2121","15:63916314|63916453","1.000",NA,NA
"2122","15:63971422|63983754",NA,"4.000",NA
"2123","15:64112572|64123546",NA,"1.000",NA
"2124","15:64112572|64127806",NA,NA,"1.000"
"2125","15:64118116|64123546",NA,NA,"1.000"
"2126","15:64499292|64500166",NA,"1.000",NA
"2127","15:64625427|64625755",NA,NA,"1.000"
"2128","15:64974601|64976555",NA,"5.000",NA
"2129","15:64974601|64983593",NA,NA,"2.000"
"2130","15:65178933|65180204",NA,NA,"1.000"
"2131","15:65228985|65229122",NA,NA,"2.000"
"2132","15:66076094|66076259",NA,NA,"1.000"
"2133","15:66160820|66160977",NA,"4.000",NA
"2134","15:66308210|66308490",NA,NA,"2.000"
"2135","15:66435026|66436892",NA,"4.000","1.000"
"2136","15:66985401|66986165",NA,"1.000",NA
"2137","15:66994610|66994782",NA,"3.000",NA
"2138","15:67949989|67950292",NA,NA,"1.000"
"2139","15:68224030|68224195",NA,"2.000",NA
"2140","15:68758315|68758505",NA,"4.000",NA
"2141","15:69607540|69607677","1.000",NA,NA
"2142","15:69609785|69609929",NA,NA,"4.000"
"2143","15:69713258|69713435",NA,NA,"2.000"
"2144","15:70114130|70114299","1.000",NA,NA
"2145","15:70682757|70699660",NA,"3.000",NA
"2146","15:71804537|71804863",NA,"3.000",NA
"2147","15:72007825|72027793",NA,"3.000",NA
"2148","15:72563393|72570307",NA,NA,"1.000"
"2149","15:72771982|72772150",NA,NA,"1.000"
"2150","15:72777005|72777157",NA,NA,"2.000"
"2151","15:73156635|73156908",NA,NA,"1.000"
"2152","15:73296861|73297004",NA,"2.000",NA
"2153","15:73337738|73337949","1.000",NA,NA
"2154","15:73582366|73582982",NA,NA,"2.000"
"2155","15:74752362|74752501","1.000",NA,NA
"2156","15:74896795|74897112",NA,"7.000",NA
"2157","15:75570545|75570704",NA,"4.000",NA
"2158","15:75609557|75609994",NA,"2.000",NA
"2159","15:76511964|76512118",NA,"2.000",NA
"2160","15:76621763|76683061",NA,"4.000",NA
"2161","15:76728408|76728737",NA,"2.000",NA
"2162","15:77217022|77217199",NA,NA,"1.000"
"2163","15:77252366|77286504",NA,"5.000",NA
"2164","15:77252366|77365225",NA,"3.000",NA
"2165","15:77332339|77332474",NA,"1.000",NA
"2166","15:77645926|77646095",NA,"4.000",NA
"2167","15:78044899|78054187",NA,NA,"2.000"
"2168","15:78082006|78082153",NA,NA,"2.000"
"2169","15:78490421|78490761",NA,"4.000",NA
"2170","15:80120327|80122800",NA,"1.000","1.000"
"2171","15:80325765|80325931",NA,"1.000",NA
"2172","15:81933070|81933217",NA,NA,"1.000"
"2173","15:82285687|82285868",NA,NA,"1.000"
"2174","15:83632432|83632605",NA,NA,"1.000"
"2175","15:84680712|84691644",NA,"4.000",NA
"2176","15:84866045|84866382",NA,"2.000",NA
"2177","15:85997356|85997536","1.000",NA,NA
"2178","15:87119646|87119864",NA,"8.000",NA
"2179","15:87153522|87153895",NA,NA,"2.000"
"2180","15:87821171|87821309",NA,NA,"3.000"
"2181","15:88062299|88062504",NA,"1.000",NA
"2182","15:88508627|88508800",NA,NA,"1.000"
"2183","15:89113724|89116521",NA,"5.000",NA
"2184","15:89293473|89293639","2.000",NA,NA
"2185","15:89734296|89734817",NA,"3.000",NA
"2186","15:89888520|89889140",NA,"2.000",NA
"2187","15:89969796|89970065",NA,"2.000",NA
"2188","15:90217438|90221765",NA,"4.000",NA
"2189","15:90219792|90221765",NA,NA,"2.000"
"2190","15:90441505|90443478",NA,"2.000",NA
"2191","15:90901057|90901244",NA,NA,"1.000"
"2192","15:90980883|90981981","1.000",NA,NA
"2193","15:92745023|92745208",NA,NA,"2.000"
"2194","15:92924320|92927330",NA,"3.000",NA
"2195","15:92927243|92939718",NA,NA,"7.000"
"2196","15:92937517|92939718",NA,"1.000","3.000"
"2197","15:92978233|92979283",NA,"6.000",NA
"2198","15:92996956|92998621",NA,"4.000","2.000"
"2199","15:93002176|93002317",NA,"3.000",NA
"2200","15:93020087|93020258",NA,"1.000",NA
"2201","15:93228726|93231852",NA,NA,"2.000"
"2202","15:93373092|93373270",NA,NA,"1.000"
"2203","15:93552623|93552787",NA,"1.000",NA
"2204","15:93808858|93808999",NA,"3.000",NA
"2205","15:94123583|94123736","1.000",NA,NA
"2206","15:94314281|94315637",NA,NA,"1.000"
"2207","15:94613563|94613832","2.000",NA,NA
"2208","15:95496226|95496388",NA,NA,"1.000"
"2209","15:95584448|95584783",NA,NA,"1.000"
"2210","15:95654970|95655151",NA,NA,"3.000"
"2211","15:96342880|96357051",NA,"3.000",NA
"2212","15:96429950|96430116",NA,NA,"3.000"
"2213","15:97004688|97004862",NA,NA,"2.000"
"2214","15:98486782|98486949","2.000",NA,NA
"2215","15:99218148|99218299",NA,NA,"1.000"
"2216","15:99422372|99422533","6.000",NA,NA
"2217","15:99598429|99633173",NA,"1.000",NA
"2218","15:99650255|99650518","2.000",NA,NA
"2219","16:10216548|10216874",NA,NA,"4.000"
"2220","16:10817407|10817757",NA,"2.000",NA
"2221","16:11020192|11061022",NA,NA,"2.000"
"2222","16:11020192|11126146",NA,NA,"4.000"
"2223","16:11288530|11288701",NA,NA,"2.000"
"2224","16:11553532|11556735",NA,"2.000",NA
"2225","16:11597671|11597852",NA,NA,"3.000"
"2226","16:11894953|11896782",NA,NA,"1.000"
"2227","16:11986927|11987178","1.000",NA,NA
"2228","16:12175546|12175716",NA,NA,"1.000"
"2229","16:12378164|12378322",NA,NA,"2.000"
"2230","16:12598581|12598752",NA,"6.000",NA
"2231","16:12608988|12609178",NA,NA,"1.000"
"2232","16:12704241|12704395",NA,"1.000",NA
"2233","16:12722500|12722655",NA,NA,"3.000"
"2234","16:12931032|12931201",NA,NA,"1.000"
"2235","16:1314019|1320517",NA,"1.000",NA
"2236","16:13851389|13851650",NA,NA,"3.000"
"2237","16:14079289|14140760",NA,NA,"1.000"
"2238","16:14586007|14586167",NA,NA,"1.000"
"2239","16:15036101|15036341","1.000",NA,NA
"2240","16:15047417|15048099",NA,"1.000",NA
"2241","16:15484690|15485238",NA,NA,"1.000"
"2242","16:15527837|15528013",NA,NA,"1.000"
"2243","16:15714060|15714222",NA,NA,"1.000"
"2244","16:15738917|15739081",NA,"2.000",NA
"2245","16:15886980|15887121",NA,"1.000",NA
"2246","16:16120350|16120531",NA,"4.000",NA
"2247","16:16124788|16125911",NA,NA,"1.000"
"2248","16:1625972|1632365",NA,"2.000",NA
"2249","16:1625972|1641187",NA,NA,"9.000"
"2250","16:16970704|16970839",NA,NA,"1.000"
"2251","16:17053542|17054547",NA,"1.000",NA
"2252","16:17355098|17358050",NA,"3.000",NA
"2253","16:17900761|17900936",NA,NA,"1.000"
"2254","16:1809237|1809833",NA,"7.000",NA
"2255","16:1822299|1823037",NA,"5.000",NA
"2256","16:18797924|18798834",NA,"2.000",NA
"2257","16:189228|193015",NA,NA,"1.000"
"2258","16:1902404|1902560","1.000",NA,NA
"2259","16:19046660|19046824",NA,"1.000",NA
"2260","16:19071927|19074035",NA,"6.000",NA
"2261","16:19100342|19100534",NA,NA,"3.000"
"2262","16:19223044|19224838",NA,"2.000",NA
"2263","16:19463279|19464024",NA,NA,"1.000"
"2264","16:19565601|19565739",NA,"1.000",NA
"2265","16:19616113|19626223",NA,"6.000",NA
"2266","16:19642395|19652090",NA,"3.000",NA
"2267","16:19730429|19735450",NA,"4.000",NA
"2268","16:19763847|19764112",NA,"1.000",NA
"2269","16:19763847|19827137",NA,"2.000",NA
"2270","16:19943851|19944038",NA,NA,"1.000"
"2271","16:20441924|20586071","2.000",NA,NA
"2272","16:20610194|20610343",NA,NA,"1.000"
"2273","16:20625422|20627316",NA,"1.000",NA
"2274","16:21605854|21606105",NA,"1.000",NA
"2275","16:22248754|22251322",NA,"5.000",NA
"2276","16:22266389|22266876",NA,NA,"7.000"
"2277","16:22349278|22349849",NA,"17.000",NA
"2278","16:22700911|22701064",NA,"3.000",NA
"2279","16:23373376|23373533",NA,NA,"2.000"
"2280","16:23413447|23417121",NA,NA,"1.000"
"2281","16:23715169|23715321",NA,NA,"3.000"
"2282","16:24032135|24035547",NA,NA,"3.000"
"2283","16:24396455|24396679",NA,NA,"1.000"
"2284","16:24477559|24477707",NA,NA,"2.000"
"2285","16:24489684|24490016",NA,NA,"4.000"
"2286","16:24750725|24758360",NA,NA,"1.000"
"2287","16:24968350|24970580",NA,"2.000",NA
"2288","16:24977214|24979005",NA,"3.000",NA
"2289","16:2542083|2659368",NA,NA,"1.000"
"2290","16:25920318|25920474",NA,NA,"1.000"
"2291","16:26121740|26121893",NA,NA,"1.000"
"2292","16:26378649|26378805",NA,"2.000",NA
"2293","16:26689821|26689998",NA,NA,"1.000"
"2294","16:267847|268039","1.000",NA,NA
"2295","16:2699128|2699283","2.000",NA,NA
"2296","16:27036439|27036655",NA,NA,"4.000"
"2297","16:27213584|27215008",NA,"16.000",NA
"2298","16:27318634|27330198",NA,"3.000",NA
"2299","16:27511334|27511491",NA,NA,"2.000"
"2300","16:27968396|27968588",NA,NA,"2.000"
"2301","16:28265566|28265760","1.000",NA,NA
"2302","16:28487455|28489386",NA,"3.000",NA
"2303","16:28537567|28538953",NA,"3.000",NA
"2304","16:29031021|29031189",NA,NA,"1.000"
"2305","16:29282273|29282438",NA,NA,"1.000"
"2306","16:29658335|29658522",NA,"1.000",NA
"2307","16:29833732|29834066",NA,"2.000",NA
"2308","16:30479090|30479461",NA,NA,"2.000"
"2309","16:30495723|30496541",NA,"6.000",NA
"2310","16:30961266|30963554",NA,"12.000",NA
"2311","16:31361835|31362753",NA,"2.000","1.000"
"2312","16:31679506|31679668",NA,NA,"2.000"
"2313","16:31722625|31723353",NA,"6.000","3.000"
"2314","16:31757686|31757845",NA,"2.000",NA
"2315","16:31840026|31840185","1.000",NA,NA
"2316","16:333805|334593","1.000",NA,NA
"2317","16:339959|340123",NA,"3.000",NA
"2318","16:35645073|35645229",NA,NA,"3.000"
"2319","16:3791980|3793626",NA,NA,"2.000"
"2320","16:3850296|3851009",NA,"3.000","1.000"
"2321","16:4243984|4244153",NA,NA,"2.000"
"2322","16:4466152|4469465",NA,"7.000",NA
"2323","16:46390523|46399862","1.000",NA,NA
"2324","16:46390596|46407280",NA,NA,"9.000"
"2325","16:46677314|46679156",NA,"3.000","1.000"
"2326","16:4671390|4673657",NA,"2.000",NA
"2327","16:47311239|47313823",NA,"6.000",NA
"2328","16:47497398|47515601",NA,"5.000",NA
"2329","16:47944227|47944375",NA,"1.000",NA
"2330","16:4811169|4812248",NA,NA,"3.000"
"2331","16:48489393|48489559",NA,NA,"3.000"
"2332","16:4885486|4885744",NA,NA,"1.000"
"2333","16:48988765|48988909",NA,NA,"4.000"
"2334","16:49015840|49015979",NA,NA,"1.000"
"2335","16:4902405|4910949",NA,NA,"1.000"
"2336","16:49051376|49051568",NA,NA,"3.000"
"2337","16:49569502|49569705",NA,"6.000",NA
"2338","16:49585733|49585912",NA,NA,"3.000"
"2339","16:49769476|49769687",NA,"1.000",NA
"2340","16:5027134|5028185",NA,NA,"6.000"
"2341","16:51239957|51240154","1.000",NA,NA
"2342","16:51420203|51420394",NA,NA,"1.000"
"2343","16:51585526|51585701",NA,"4.000",NA
"2344","16:5185153|5185343","1.000",NA,NA
"2345","16:52561838|52562018","1.000",NA,NA
"2346","16:52887685|52887910",NA,"2.000",NA
"2347","16:53255599|53263097",NA,"7.000",NA
"2348","16:5330806|5330982","1.000",NA,NA
"2349","16:53844154|53845086",NA,"2.000",NA
"2350","16:53873785|53888951",NA,"30.000","4.000"
"2351","16:53873785|53934109",NA,NA,"2.000"
"2352","16:53933984|53937294",NA,"1.000",NA
"2353","16:53933984|53937833",NA,"6.000","1.000"
"2354","16:54442126|54442295","1.000",NA,NA
"2355","16:5465834|5466058","2.000",NA,NA
"2356","16:55269333|55269505",NA,NA,"2.000"
"2357","16:56088041|56088181",NA,"1.000",NA
"2358","16:56224000|56224176","2.000",NA,NA
"2359","16:56517138|56517309",NA,NA,"1.000"
"2360","16:56640746|56640885",NA,NA,"2.000"
"2361","16:56734284|56734421","1.000",NA,NA
"2362","16:56935234|56936817",NA,"3.000",NA
"2363","16:57115255|57115503",NA,"2.000",NA
"2364","16:57618141|57618279",NA,NA,"3.000"
"2365","16:57960869|57961185",NA,NA,"1.000"
"2366","16:57973491|57973666",NA,NA,"1.000"
"2367","16:5814412|5814561",NA,NA,"1.000"
"2368","16:58559803|58560362",NA,"4.000",NA
"2369","16:58599970|58600115",NA,NA,"3.000"
"2370","16:586540|586691",NA,NA,"1.000"
"2371","16:58675939|58676346",NA,"3.000",NA
"2372","16:62213734|62214032",NA,NA,"1.000"
"2373","16:62257677|62258029",NA,"1.000",NA
"2374","16:63049793|63049932",NA,"2.000",NA
"2375","16:64222095|64222272",NA,NA,"1.000"
"2376","16:65622129|65622367","1.000",NA,NA
"2377","16:65909172|65909513",NA,NA,"2.000"
"2378","16:66000285|66000515","2.000",NA,NA
"2379","16:66513730|66517877",NA,"2.000",NA
"2380","16:66725827|66729099",NA,"6.000","1.000"
"2381","16:66759241|66759479",NA,NA,"6.000"
"2382","16:67036638|67082308",NA,"1.000","2.000"
"2383","16:67418260|67418412",NA,NA,"2.000"
"2384","16:67685456|67685802",NA,"7.000",NA
"2385","16:67727326|67738035",NA,"2.000",NA
"2386","16:68121986|68123121",NA,"2.000",NA
"2387","16:68605504|68609805",NA,NA,"1.000"
"2388","16:68654484|68654625",NA,"1.000",NA
"2389","16:68875153|68880630",NA,NA,"1.000"
"2390","16:68974027|69040421",NA,"3.000",NA
"2391","16:69214925|69215068",NA,"3.000",NA
"2392","16:69235725|69245815",NA,"1.000",NA
"2393","16:69259314|69259451",NA,NA,"1.000"
"2394","16:69370482|69372355",NA,NA,"6.000"
"2395","16:69415396|69415557","1.000",NA,NA
"2396","16:69417784|69417939",NA,"2.000",NA
"2397","16:69469483|69469650",NA,NA,"6.000"
"2398","16:69695135|69695379",NA,"2.000",NA
"2399","16:69766439|69766689",NA,"1.000",NA
"2400","16:69776188|69799295",NA,"2.000",NA
"2401","16:69855668|69855823",NA,NA,"3.000"
"2402","16:69982349|69982757",NA,"2.000",NA
"2403","16:70010750|70018097",NA,"12.000","1.000"
"2404","16:70018046|70031968",NA,"1.000",NA
"2405","16:70042350|70043003",NA,NA,"8.000"
"2406","16:70255727|70261157",NA,"7.000",NA
"2407","16:70261043|70262524",NA,"4.000",NA
"2408","16:70463168|70463774",NA,NA,"2.000"
"2409","16:70463168|70465176",NA,NA,"1.000"
"2410","16:70514334|70517740",NA,NA,"2.000"
"2411","16:70538322|70539207",NA,"1.000",NA
"2412","16:70565064|70567536",NA,"3.000",NA
"2413","16:70567410|70570149",NA,"5.000",NA
"2414","16:71826852|71826992",NA,"2.000",NA
"2415","16:72088986|72090786",NA,"2.000","1.000"
"2416","16:7264032|7264343","2.000",NA,NA
"2417","16:73871184|73871336",NA,"2.000",NA
"2418","16:74340402|74340537",NA,"3.000",NA
"2419","16:74360632|74360891",NA,"19.000",NA
"2420","16:74456648|74457994",NA,NA,"2.000"
"2421","16:74505301|74505492",NA,NA,"3.000"
"2422","16:74636345|74637970",NA,NA,"2.000"
"2423","16:74674959|74675764",NA,NA,"1.000"
"2424","16:74757779|74757948",NA,NA,"1.000"
"2425","16:74855928|74856088",NA,NA,"1.000"
"2426","16:74890232|74890395",NA,NA,"2.000"
"2427","16:7502523|7502696",NA,NA,"1.000"
"2428","16:75197485|75197643","2.000",NA,NA
"2429","16:75259221|75259432","2.000",NA,NA
"2430","16:75395089|75411952",NA,"3.000",NA
"2431","16:75412534|75414695",NA,"8.000",NA
"2432","16:7571735|7571910",NA,"2.000",NA
"2433","16:75893514|75893675",NA,NA,"1.000"
"2434","16:77729971|77730399","1.000",NA,NA
"2435","16:7777072|7777244","1.000",NA,NA
"2436","16:78108422|78109835",NA,NA,"2.000"
"2437","16:78628004|78628188","2.000",NA,NA
"2438","16:78952149|78952326",NA,NA,"1.000"
"2439","16:79719417|79719558",NA,"2.000",NA
"2440","16:80923199|80923372",NA,NA,"1.000"
"2441","16:81624010|81624168",NA,NA,"1.000"
"2442","16:81854443|81859163",NA,"5.000",NA
"2443","16:81895806|81908591",NA,"1.000",NA
"2444","16:81923484|81928624",NA,"5.000",NA
"2445","16:81934428|81936378",NA,NA,"2.000"
"2446","16:82074528|82074734",NA,NA,"2.000"
"2447","16:82608088|82608965",NA,NA,"2.000"
"2448","16:82776794|82776985",NA,NA,"1.000"
"2449","16:83411325|83411482",NA,NA,"2.000"
"2450","16:83906986|83912367",NA,"3.000",NA
"2451","16:83974802|83975037","1.000",NA,NA
"2452","16:84176225|84176437","2.000",NA,NA
"2453","16:84415482|84425801",NA,"1.000",NA
"2454","16:84878484|84879553",NA,"13.000",NA
"2455","16:84990303|84996007",NA,"3.000",NA
"2456","16:85355815|85355956",NA,NA,"4.000"
"2457","16:85388419|85388707","1.000",NA,NA
"2458","16:85633913|85634132","1.000","15.000","3.000"
"2459","16:8566139|8566312","1.000",NA,NA
"2460","16:85682975|85683663","1.000",NA,NA
"2461","16:86608718|86609673",NA,NA,"2.000"
"2462","16:86957632|86957795",NA,"4.000",NA
"2463","16:87094338|87094538","1.000",NA,NA
"2464","16:87138423|87139354",NA,NA,"2.000"
"2465","16:87837718|87837910","1.000",NA,NA
"2466","16:87965503|87965670",NA,"2.000",NA
"2467","16:87975047|87984259",NA,"1.000",NA
"2468","16:87975047|88006265",NA,"3.000",NA
"2469","16:8801433|8801601",NA,"1.000",NA
"2470","16:88018427|88018667",NA,"5.000",NA
"2471","16:88027482|88038011",NA,"6.000",NA
"2472","16:8806315|8813106",NA,"1.000",NA
"2473","16:88178272|88178465",NA,"4.000",NA
"2474","16:88657435|88660637",NA,NA,"1.000"
"2475","16:88740640|88740896",NA,NA,"1.000"
"2476","16:89098590|89102759",NA,"4.000",NA
"2477","16:89418283|89431326",NA,NA,"1.000"
"2478","16:89447056|89447234",NA,NA,"5.000"
"2479","16:8949617|8949788",NA,NA,"1.000"
"2480","16:89733481|89737905",NA,NA,"1.000"
"2481","16:89895989|89900794",NA,"3.000",NA
"2482","16:89896747|89898523",NA,NA,"1.000"
"2483","16:89978809|89981923",NA,"5.000",NA
"2484","16:90032008|90032298",NA,"1.000",NA
"2485","16:90041560|90041721",NA,NA,"1.000"
"2486","16:9061195|9061330",NA,"6.000",NA
"2487","16:9494477|9494990",NA,NA,"2.000"
"2488","16:9551453|9551610",NA,"2.000",NA
"2489","16:98144|100509",NA,"2.000",NA
"2490","16:9876363|9876513",NA,NA,"5.000"
"2491","17:10055438|10055611",NA,NA,"1.000"
"2492","17:1010116|1010270","1.000",NA,NA
"2493","17:10477579|10477738","1.000",NA,NA
"2494","17:1050049|1050634",NA,"1.000",NA
"2495","17:10722074|10722225",NA,NA,"2.000"
"2496","17:1079329|1100735",NA,"2.000",NA
"2497","17:10878369|10880720",NA,"4.000",NA
"2498","17:1097788|1100735",NA,"1.000",NA
"2499","17:11157079|11157237",NA,"2.000",NA
"2500","17:11618174|11618327",NA,"1.000",NA
"2501","17:11989066|11989254",NA,NA,"1.000"
"2502","17:12062891|12063056",NA,"1.000",NA
"2503","17:12095574|12125371",NA,"9.000",NA
"2504","17:12158514|12158709",NA,NA,"1.000"
"2505","17:12540912|12541047",NA,NA,"1.000"
"2506","17:12647051|12647697",NA,NA,"2.000"
"2507","17:12849315|12849542",NA,"5.000",NA
"2508","17:12908896|12929046",NA,NA,"1.000"
"2509","17:13025693|13025950",NA,NA,"3.000"
"2510","17:13163250|13163416",NA,NA,"1.000"
"2511","17:1361091|1362008",NA,"1.000",NA
"2512","17:1364858|1365058",NA,NA,"4.000"
"2513","17:13871632|13871902",NA,"1.000",NA
"2514","17:1480526|1480885",NA,"4.000",NA
"2515","17:1502977|1503151",NA,"1.000",NA
"2516","17:1534455|1558559",NA,NA,"3.000"
"2517","17:15393376|15393545",NA,NA,"3.000"
"2518","17:1548295|1553149",NA,"4.000",NA
"2519","17:15519055|15519269","1.000",NA,NA
"2520","17:16101249|16101805",NA,"2.000",NA
"2521","17:16146375|16153395",NA,"2.000",NA
"2522","17:16155209|16156159","1.000",NA,NA
"2523","17:1636708|1637062",NA,"7.000",NA
"2524","17:16688570|16688742",NA,NA,"3.000"
"2525","17:16897028|16897171","1.000",NA,NA
"2526","17:17127102|17127242",NA,"2.000",NA
"2527","17:17475671|17475863",NA,NA,"1.000"
"2528","17:17884633|17893810",NA,"6.000",NA
"2529","17:18340042|18347656",NA,"5.000",NA
"2530","17:1842802|1853189",NA,"13.000",NA
"2531","17:18865468|18867334",NA,"2.000",NA
"2532","17:18963917|18964078",NA,"1.000",NA
"2533","17:20126068|20126216",NA,NA,"4.000"
"2534","17:20126068|20126255","1.000",NA,NA
"2535","17:20204332|20205912",NA,"1.000",NA
"2536","17:20231757|20232405",NA,"3.000","1.000"
"2537","17:20258332|20258515","1.000",NA,NA
"2538","17:20258381|20258552",NA,NA,"3.000"
"2539","17:20318414|20318674",NA,"1.000",NA
"2540","17:20823504|20823670",NA,"4.000",NA
"2541","17:21017941|21021226",NA,"6.000",NA
"2542","17:21193777|21193934",NA,NA,"1.000"
"2543","17:21486192|21486327",NA,"2.000",NA
"2544","17:21739472|21739630",NA,NA,"1.000"
"2545","17:22437126|22437301",NA,NA,"1.000"
"2546","17:22534182|22534500",NA,NA,"2.000"
"2547","17:2377856|2381162",NA,"1.000",NA
"2548","17:27674142|27674279",NA,"1.000",NA
"2549","17:27713845|27714075","2.000",NA,NA
"2550","17:281767|321415",NA,"9.000",NA
"2551","17:281767|327579",NA,NA,"2.000"
"2552","17:28540781|28541116",NA,"4.000",NA
"2553","17:28963229|28963432","1.000",NA,NA
"2554","17:29103598|29107189",NA,"4.000",NA
"2555","17:29403725|29451680",NA,NA,"1.000"
"2556","17:29507895|29510992",NA,"1.000",NA
"2557","17:29684562|29703062",NA,"1.000","1.000"
"2558","17:30449552|30451846",NA,"7.000",NA
"2559","17:30484213|30492753",NA,"4.000",NA
"2560","17:30908949|30909151",NA,"3.000",NA
"2561","17:31327648|31358632",NA,NA,"1.000"
"2562","17:31439471|31439666",NA,"4.000",NA
"2563","17:319419|321415",NA,"2.000",NA
"2564","17:319419|327579",NA,NA,"2.000"
"2565","17:31993864|31994721",NA,NA,"1.000"
"2566","17:32257372|32257609",NA,"4.000",NA
"2567","17:32458416|32458588",NA,"1.000",NA
