"","circ_id","mma1","mma2","mma3"
"2601","20:71114769|71115256",16,NA,NA
"2602","20:71745171|71757797",3,NA,NA
"2603","20:72664966|72665185",82,378,324
"2604","20:72698899|72702434",2,NA,NA
"2605","20:74559577|74559782",6,NA,NA
"2606","20:74740726|74746747",8,NA,NA
"2607","20:74990666|75032132",3,NA,NA
"2608","20:75017402|75019375",2,NA,NA
"2609","20:75042528|75052752",NA,NA,35
"2610","20:75059890|75060043",NA,4,NA
"2611","20:75618496|75621111",22,NA,NA
"2612","20:76449123|76452308",15,NA,NA
"2613","20:76584500|76591616",4,NA,NA
"2614","20:76843526|76846894",9,NA,NA
"2615","20:8928753|8934714",NA,2,NA
"2616","20:8939604|8941514",11,NA,NA
"2617","20:8954029|8955043",8,NA,NA
"2618","20:897475|910097",NA,NA,18
"2619","3:10229590|10239294",2,NA,NA
"2620","3:10239127|10241250",4,NA,24
"2621","3:10258351|10263813",29,NA,76
"2622","3:10336933|10337202",9,NA,NA
"2623","3:104144746|104234476",5,NA,NA
"2624","3:107184059|107259123",9,NA,NA
"2625","3:108023365|108036851",NA,NA,24
"2626","3:110535647|110545256",5,NA,NA
"2627","3:1116115|1116370",2,NA,NA
"2628","3:112774915|112803012",NA,NA,15
"2629","3:113514501|113516694",NA,16,NA
"2630","3:113519156|113519629",2,NA,NA
"2631","3:113625536|113626515",8,NA,NA
"2632","3:113802395|113851872",NA,NA,35
"2633","3:113802395|113871688",5,NA,NA
"2634","3:113903842|113938206",5,NA,NA
"2635","3:113912351|113926133",12,NA,NA
"2636","3:114015120|114026794",4,NA,NA
"2637","3:114020365|114026794",16,NA,NA
"2638","3:114022085|114026794",2,NA,NA
"2639","3:114027897|114036798",18,NA,NA
"2640","3:114045411|114057783",4,NA,NA
"2641","3:115006565|115007132",4,NA,NA
"2642","3:115699300|115700002",NA,NA,17
"2643","3:118765968|118768607",3,NA,NA
"2644","3:118942382|118942536",6,NA,NA
"2645","3:12723329|12757272",NA,44,NA
"2646","3:127872027|127874272",2,NA,NA
"2647","3:128449331|128449812",6,NA,NA
"2648","3:128454095|128461676",6,NA,NA
"2649","3:128615978|128616949",9,NA,NA
"2650","3:128642829|128658678",NA,NA,25
"2651","3:12999651|12999840",NA,NA,3
"2652","3:13012302|13020624",5,NA,NA
"2653","3:130442109|130469892",2,NA,NA
"2654","3:130556644|130594252",5,NA,NA
"2655","3:13112403|13132467",7,NA,NA
"2656","3:131394835|131395601",12,NA,NA
"2657","3:131845547|131856534",8,NA,NA
"2658","3:131851603|131860476",2,NA,NA
"2659","3:131858530|131864791",9,NA,NA
"2660","3:131873877|131875822",NA,15,NA
"2661","3:13190442|13190738",NA,41,NA
"2662","3:131950107|131954861",2,NA,NA
"2663","3:132406294|132407899",29,34,NA
"2664","3:133544401|133611086",5,NA,NA
"2665","3:133561772|133572454",4,NA,NA
"2666","3:133593917|133596340",12,NA,NA
"2667","3:133902613|133935021",6,NA,NA
"2668","3:134068219|134074246",3,NA,NA
"2669","3:134694249|134721097",12,NA,NA
"2670","3:134799106|134830689",3,NA,NA
"2671","3:138600002|138600187",8,NA,NA
"2672","3:14048450|14052844",NA,NA,31
"2673","3:142243756|142244026",3,NA,NA
"2674","3:1433947|1434557",4,NA,NA
"2675","3:147250571|147270077",9,NA,NA
"2676","3:148504769|148545170",8,NA,NA
"2677","3:149878819|149928724",5,NA,NA
"2678","3:150118635|150122492",10,NA,NA
"2679","3:151234614|151264540",6,NA,NA
"2680","3:151264409|151315471",11,NA,NA
"2681","3:151292570|151315471",2,NA,NA
"2682","3:15231117|15242042",7,NA,NA
"2683","3:154154692|154175767",6,NA,NA
"2684","3:155114364|155115824",3,NA,NA
"2685","3:155228839|155229890",3,NA,NA
"2686","3:155265125|155268286",27,NA,11
"2687","3:155457150|155458535",NA,NA,16
"2688","3:156144236|156145753",3,NA,NA
"2689","3:156331856|156333425",2,NA,NA
"2690","3:156415822|156417299",4,NA,NA
"2691","3:156848001|156866395",3,NA,NA
"2692","3:156908072|156950558",3,NA,NA
"2693","3:157697365|157709661",11,NA,NA
"2694","3:159585075|159599335",3,NA,NA
"2695","3:159633135|159635384",NA,NA,19
"2696","3:162037202|162040205",4,NA,NA
"2697","3:164332511|164335792",2,NA,NA
"2698","3:165265074|165275747",2,NA,NA
"2699","3:165658872|165659044",NA,18,NA
"2700","3:165682846|165689689",12,NA,NA
"2701","3:165682846|165699235",NA,36,NA
"2702","3:165682846|165717835",NA,17,NA
"2703","3:165822444|165831308",3,NA,NA
"2704","3:165985331|165985526",10,NA,NA
"2705","3:165988167|165990079",NA,21,NA
"2706","3:166012324|166030864",5,NA,NA
"2707","3:166044244|166054766",4,NA,NA
"2708","3:166135022|166136106",20,25,23
"2709","3:166459894|166476902",3,NA,NA
"2710","3:166858832|166858993",10,NA,NA
"2711","3:167181261|167198178",3,NA,NA
"2712","3:167981889|167989939",5,NA,NA
"2713","3:169731887|169736117",NA,NA,29
"2714","3:169977297|169977464",7,NA,NA
"2715","3:170750767|170752901",5,NA,NA
"2716","3:17339307|17348384",2,NA,NA
"2717","3:175215003|175219025",NA,NA,21
"2718","3:175215003|175228994",6,NA,NA
"2719","3:175400683|175403841",4,44,NA
"2720","3:175878410|175968509",21,NA,NA
"2721","3:176321725|176321893",2,NA,NA
"2722","3:176514036|176514960",29,NA,NA
"2723","3:177481956|177488278",2,NA,NA
"2724","3:178140984|178161493",2,NA,NA
"2725","3:178159676|178161493",10,NA,NA
"2726","3:178209363|178227962",6,NA,NA
"2727","3:178209363|178240589",NA,16,NA
"2728","3:178209363|178242345",5,NA,NA
"2729","3:178227842|178240589",4,NA,NA
"2730","3:178237266|178240589",3,NA,NA
"2731","3:178237266|178242345",5,NA,NA
"2732","3:178237266|178261837",10,NA,NA
"2733","3:178241588|178242345",2,NA,NA
"2734","3:181699203|181715758",2,NA,NA
"2735","3:181709476|181715758",6,NA,NA
"2736","3:181735434|181743788",6,NA,NA
"2737","3:181762036|181765536",27,NA,NA
"2738","3:181762039|181765536",7,NA,NA
"2739","3:183165680|183178072",7,NA,NA
"2740","3:183205378|183235115",6,NA,NA
"2741","3:183211036|183229323",12,NA,NA
"2742","3:183394727|183398085",6,NA,NA
"2743","3:184706025|184711305",6,NA,NA
"2744","3:184729236|184729399",5,NA,NA
"2745","3:184730145|184746211",11,NA,NA
"2746","3:184818053|184823969",4,NA,NA
"2747","3:184819381|184823969",6,42,NA
"2748","3:184854149|184876119",2,NA,NA
"2749","3:20271281|20281990",NA,26,NA
"2750","3:20681806|20689323",2,22,54
"2751","3:20681806|20711355",2,30,20
"2752","3:20777358|20777500",NA,2,NA
"2753","3:2629447|2649968",4,NA,NA
"2754","3:30974339|30983583",8,NA,NA
"2755","3:31004458|31037337",4,NA,NA
"2756","3:31020053|31027681",2,NA,NA
"2757","3:31022188|31031125",2,NA,NA
"2758","3:31027532|31065876",2,NA,NA
"2759","3:31031051|31037337",6,NA,NA
"2760","3:31033349|31081045",4,NA,NA
"2761","3:31044027|31081045",6,NA,NA
"2762","3:31052261|31081045",8,NA,NA
"2763","3:31077542|31081045",21,10,NA
"2764","3:31824664|31853350",43,54,NA
"2765","3:31851975|31859259",2,NA,NA
"2766","3:33050780|33052149",11,NA,45
"2767","3:33051864|33052149",NA,NA,66
"2768","3:33262951|33263182",5,NA,NA
"2769","3:33993060|33999946",10,NA,NA
"2770","3:3474193|3474389",NA,NA,19
"2771","3:35067112|35101062",2,NA,NA
"2772","3:35320071|35320806",6,NA,NA
"2773","3:35359261|35372450",2,NA,NA
"2774","3:35461945|35481223",10,NA,NA
"2775","3:3636978|3639022",6,NA,NA
"2776","3:3778349|3778929",NA,NA,6
"2777","3:37838041|37839363",6,NA,NA
"2778","3:39295337|39302748",5,NA,NA
"2779","3:39422694|39422947",NA,NA,38
"2780","3:39511287|39511588",7,NA,NA
"2781","3:39741396|39742174",7,NA,NA
"2782","3:39755822|39766070",4,NA,NA
"2783","3:39799496|39803203",NA,33,NA
"2784","3:398943|417107",3,NA,NA
"2785","3:39938912|39944460",3,NA,NA
"2786","3:40207518|40225769",8,NA,NA
"2787","3:40207518|40230055",7,NA,NA
"2788","3:41065516|41070508",8,NA,NA
"2789","3:41066837|41070508",18,NA,NA
"2790","3:41447689|41453150",2,31,NA
"2791","3:41638814|41639420",NA,NA,70
"2792","3:41680090|41680283",2,NA,NA
"2793","3:42082948|42092241",6,NA,NA
"2794","3:42285489|42285773",2,NA,NA
"2795","3:42446085|42446254",4,NA,NA
"2796","3:42459550|42470722",2,NA,NA
"2797","3:42672357|42673726",NA,37,NA
"2798","3:4400166|4400331",9,NA,NA
"2799","3:44380217|44380520",6,132,53
"2800","3:44527294|44527510",12,NA,NA
"2801","3:44727295|44756358",9,NA,NA
"2802","3:45058616|45062173",7,NA,NA
"2803","3:45542271|45555050",4,NA,NA
"2804","3:45564257|45565474",NA,NA,29
"2805","3:45812658|45835419",5,NA,NA
"2806","3:45814076|45832425",5,NA,NA
"2807","3:45814076|45835419",3,NA,NA
"2808","3:45820499|45822201",6,NA,36
"2809","3:46725661|46728709",3,NA,NA
"2810","3:47107368|47113500",NA,NA,24
"2811","3:47294611|47296086",3,NA,NA
"2812","3:50932800|50941283",4,NA,NA
"2813","3:51505575|51598890",4,NA,NA
"2814","3:53071344|53074450",8,NA,NA
"2815","3:53188442|53194525",3,NA,NA
"2816","3:53631665|53632611",NA,48,NA
"2817","3:56910486|56910702",6,NA,NA
"2818","3:57447814|57448402",9,NA,NA
"2819","3:57448115|57448283",NA,32,NA
"2820","3:57449363|57449783",3,NA,NA
"2821","3:64249053|64265416",4,NA,NA
"2822","3:64533492|64557201",8,NA,6
"2823","3:64533492|64587651",5,NA,NA
"2824","3:64533492|64621625",9,NA,NA
"2825","3:64586147|64587651",6,NA,NA
"2826","3:64616669|64621625",2,NA,NA
"2827","3:67975754|67979872",NA,40,NA
"2828","3:68007555|68008812",2,NA,NA
"2829","3:70453527|70453746",NA,NA,30
"2830","3:70463721|70464034",3,NA,NA
"2831","3:70825917|70832366",8,NA,NA
"2832","3:71526536|71528811",7,NA,NA
"2833","3:73162343|73188067",NA,12,NA
"2834","3:7381916|7384705",NA,NA,25
"2835","3:7404956|7430047",4,NA,NA
"2836","3:7416225|7419515",2,NA,NA
"2837","3:7433363|7435641",3,NA,NA
"2838","3:75192015|75264310",6,NA,NA
"2839","3:75250061|75254576",5,NA,NA
"2840","3:75250061|75264310",13,55,NA
"2841","3:7657999|7659602",6,NA,NA
"2842","3:79398433|79404074",6,NA,16
"2843","3:79401224|79403966",NA,NA,16
"2844","3:81445029|81446324",6,NA,NA
"2845","3:8158841|8158995",10,NA,NA
"2846","3:81669370|81711342",NA,40,NA
"2847","3:81903196|81931943",2,NA,NA
"2848","3:82568146|82583854",NA,NA,15
"2849","3:83238498|83245964",2,NA,NA
"2850","3:84498107|84499182",NA,NA,20
"2851","3:84718624|84718905",4,NA,NA
"2852","3:86391828|86392126",3,NA,NA
"2853","3:87302905|87314242",NA,37,NA
"2854","3:87313915|87314242",13,NA,NA
"2855","3:87329968|87353440",59,NA,78
"2856","3:87343168|87353440",11,NA,NA
"2857","3:87470819|87473861",2,NA,31
"2858","3:90303695|90311648",3,NA,NA
"2859","3:91409785|91412747",NA,NA,9
"2860","3:9142764|9164441",7,NA,NA
"2861","3:91493232|91493615",15,NA,36
"2862","3:91592941|91596347",6,NA,NA
"2863","3:9164244|9216784",2,NA,NA
"2864","3:91831121|91835061",4,NA,NA
"2865","3:91850504|91850842",2,NA,NA
"2866","3:91976987|91997193",10,NA,NA
"2867","3:92125654|92157058",2,NA,NA
"2868","3:9215227|9216784",8,NA,22
"2869","3:94645953|94668986",NA,NA,38
"2870","3:94667205|94681188",13,NA,NA
"2871","3:97142128|97149131",22,NA,NA
"2872","3:97142128|97171788",NA,NA,43
"2873","3:97163951|97204099",5,NA,NA
"2874","3:97675903|97707082",10,NA,NA
"2875","3:97679800|97707082",4,NA,47
"2876","3:98724656|98784568",5,NA,NA
"2877","4:102297004|102315488",NA,2,24
"2878","4:102352593|102380140",10,18,30
"2879","4:104902249|104910337",4,NA,NA
"2880","4:109095332|109095494",3,NA,NA
"2881","4:112069700|112095877",14,29,NA
"2882","4:112417452|112446387",4,NA,NA
"2883","4:117065139|117077923",3,NA,NA
"2884","4:11907946|11908211",NA,NA,17
"2885","4:12014422|12059934",NA,19,NA
"2886","4:121869248|121879995",NA,10,NA
"2887","4:121869248|121890815",14,NA,NA
"2888","4:121869248|121919188",5,NA,NA
"2889","4:122133848|122136496",58,192,NA
"2890","4:125078555|125080194",6,NA,NA
"2891","4:125796921|125805781",NA,NA,21
"2892","4:126318691|126318909",3,NA,NA
"2893","4:126367453|126368488",8,NA,55
"2894","4:126666697|126675630",16,NA,NA
"2895","4:127452445|127452605",10,NA,NA
"2896","4:12822565|12824293",NA,NA,21
"2897","4:128290667|128290868",4,NA,NA
"2898","4:130579177|130613611",4,62,NA
"2899","4:130802021|130823643",NA,NA,2
"2900","4:131472115|131479431",11,NA,NA
"2901","4:132142614|132146961",22,NA,NA
"2902","4:133415256|133422182",NA,NA,12
"2903","4:133601336|133605090",10,NA,NA
"2904","4:133839472|133842559",4,NA,NA
"2905","4:13387045|13433547",NA,23,NA
"2906","4:134663824|134664127",6,NA,NA
"2907","4:134883348|134883698",11,NA,NA
"2908","4:136206805|136206980",NA,5,NA
"2909","4:137468559|137495229",336,NA,NA
"2910","4:137475002|137501647",479,NA,NA
"2911","4:137477617|137504147",603,NA,668
"2912","4:137479178|137504846",5,NA,NA
"2913","4:137480474|137514149",NA,12,NA
"2914","4:137559659|137561181",6,NA,NA
"2915","4:137879517|137882965",2,NA,NA
"2916","4:138015147|138099396",7,NA,NA
"2917","4:139028673|139029029",4,NA,NA
"2918","4:139207567|139207813",NA,NA,22
"2919","4:139207690|139207813",NA,7,NA
"2920","4:139207750|139207996",NA,NA,10
"2921","4:139305722|139306898",16,NA,NA
"2922","4:139328348|139329834",10,NA,NA
"2923","4:14288310|14291437",8,NA,NA
"2924","4:143442596|143448219",NA,NA,15
"2925","4:144020285|144023049",7,NA,NA
"2926","4:144477554|144482233",9,NA,NA
"2927","4:148332872|148333125",5,NA,NA
"2928","4:14969822|14991012",3,NA,NA
"2929","4:14977862|14991012",7,NA,NA
"2930","4:15021789|15046998",NA,NA,40
"2931","4:15038346|15109311",3,NA,NA
"2932","4:151751359|151756716",35,NA,NA
"2933","4:151796102|151807684",NA,NA,31
"2934","4:152260826|152305059",NA,29,NA
"2935","4:152277244|152291697",4,NA,NA
"2936","4:152277998|152283781",6,NA,NA
"2937","4:152306753|152325623",8,NA,NA
"2938","4:152319949|152325623",4,NA,NA
"2939","4:153447629|153484497",2,NA,NA
"2940","4:153641122|153643151",26,167,14
"2941","4:154539201|154557235",7,NA,NA
"2942","4:155890539|155890688",NA,2,NA
"2943","4:156309145|156341620",NA,34,NA
"2944","4:156341452|156359476",4,NA,NA
"2945","4:156354285|156359476",6,NA,NA
"2946","4:156354285|156361508",8,NA,NA
"2947","4:156354285|156366927",17,24,NA
"2948","4:157865918|157881872",18,NA,NA
"2949","4:157875891|157881872",7,NA,NA
"2950","4:159634520|159640314",16,NA,NA
"2951","4:162848798|162851709",4,NA,NA
"2952","4:162891143|162904399",51,NA,NA
"2953","4:163340649|163340925",6,NA,NA
"2954","4:163453116|163460016",NA,NA,19
"2955","4:163596947|163597179",9,NA,NA
"2956","4:163701667|163701827",NA,75,NA
"2957","4:165217578|165218245",NA,34,8
"2958","4:165993580|165995831",3,NA,NA
"2959","4:166718693|166724503",7,NA,NA
"2960","4:168476520|168476822",5,NA,NA
"2961","4:169752086|169752379",5,NA,NA
"2962","4:21228698|21229836",6,NA,NA
"2963","4:22347091|22351210",6,NA,NA
"2964","4:2765531|2792252",NA,NA,30
"2965","4:292973|319129",5,NA,NA
"2966","4:29324292|29331573",6,NA,NA
"2967","4:302881|319129",10,NA,NA
"2968","4:33041837|33044594",NA,NA,27
"2969","4:33189775|33202739",3,NA,40
"2970","4:33595718|33644369",NA,32,NA
"2971","4:33656193|33677023",3,NA,NA
"2972","4:38591474|38600732",11,NA,NA
"2973","4:39028887|39063654",2,NA,NA
"2974","4:40241364|40329367",2,NA,NA
"2975","4:40281587|40329367",2,NA,NA
"2976","4:40286915|40329367",NA,NA,31
"2977","4:40299854|40329367",4,NA,NA
"2978","4:40324822|40329367",18,NA,NA
"2979","4:42536818|42542506",2,NA,NA
"2980","4:42540611|42564073",2,NA,NA
"2981","4:42571484|42574751",10,NA,NA
"2982","4:42571484|42575829",2,NA,NA
"2983","4:42571484|42577970",4,NA,NA
"2984","4:42573641|42574751",19,NA,7
"2985","4:42573641|42577970",8,NA,NA
"2986","4:42575350|42577970",3,NA,NA
"2987","4:46122901|46126460",5,NA,NA
"2988","4:46679475|46679697",5,NA,NA
"2989","4:47542993|47543531",NA,36,NA
"2990","4:48268919|48319984",2,NA,NA
"2991","4:48274665|48358345",10,NA,NA
"2992","4:48318089|48319984",8,NA,NA
"2993","4:48318089|48323431",3,NA,NA
"2994","4:48518857|48597841",NA,33,NA
"2995","4:48543014|48588569",13,NA,NA
"2996","4:51724127|51762880",9,NA,NA
"2997","4:51757772|51776630",NA,NA,33
"2998","4:51789200|51790164",13,NA,NA
"2999","4:53162830|53187160",3,NA,NA
"3000","4:55298197|55325860",6,NA,NA
"3001","4:55298197|55334855",6,NA,111
"3002","4:55325669|55334855",130,111,41
"3003","4:55466921|55472293",9,NA,NA
"3004","4:55533244|55542027",5,NA,NA
"3005","4:55541125|55542027",5,NA,NA
"3006","4:55564595|55593026",6,NA,NA
"3007","4:55649443|55672845",NA,NA,14
"3008","4:55665305|55672845",13,NA,NA
"3009","4:55710440|55714941",5,NA,NA
"3010","4:55814105|55824196",4,NA,NA
"3011","4:57091550|57094632",NA,12,NA
"3012","4:58022763|58057383",10,NA,NA
"3013","4:60728391|60742692",3,NA,NA
"3014","4:60741400|60742692",21,NA,NA
"3015","4:61068560|61082802",8,NA,NA
"3016","4:61068560|61089519",30,84,NA
"3017","4:61068560|61129549",4,NA,NA
"3018","4:61082640|61087526",2,NA,24
"3019","4:61082640|61089519",113,50,150
"3020","4:63217563|63252495",6,NA,NA
"3021","4:63403637|63403881",2,NA,NA
"3022","4:63403637|63457792",2,NA,NA
"3023","4:64609582|64624632",2,NA,NA
"3024","4:64622415|64624632",314,23,107
"3025","4:64827309|64829810",16,NA,NA
"3026","4:64887772|64902934",4,NA,NA
"3027","4:64895780|64911734",12,NA,36
"3028","4:64902878|64907411",4,NA,NA
"3029","4:64905923|64907411",2,NA,NA
"3030","4:64905923|64911734",NA,NA,11
"3031","4:65045808|65076665",3,NA,NA
"3032","4:65321834|65328379",16,62,NA
"3033","4:65961450|65968333",2,NA,NA
"3034","4:66255886|66256236",3,NA,NA
"3035","4:72432775|72438764",5,NA,NA
"3036","4:72503312|72510509",8,NA,NA
"3037","4:72503312|72543688",11,NA,NA
"3038","4:72508679|72543688",NA,NA,28
"3039","4:73908197|73915791",6,NA,NA
"3040","4:77778298|77778880",9,NA,NA
"3041","4:83518835|83530686",4,NA,NA
"3042","4:83588924|83637708",4,NA,NA
"3043","4:83723610|83741399",2,NA,NA
"3044","4:84291549|84293691",6,NA,NA
"3045","4:84314604|84315495",10,NA,20
"3046","4:84480582|84543791",3,NA,NA
"3047","4:86082572|86085327",26,NA,25
"3048","4:87695426|87722437",NA,37,NA
"3049","4:90853378|90859863",6,NA,NA
"3050","4:90853378|90866735",5,NA,NA
"3051","4:90879337|90879940",NA,101,NA
"3052","4:90889294|90903160",9,NA,NA
"3053","4:94003053|94003394",7,NA,NA
"3054","4:94003053|94021062",14,NA,NA
"3055","4:94078128|94084953",3,NA,NA
"3056","4:9692530|9693894",10,NA,NA
"3057","4:9692530|9708701",16,NA,34
"3058","4:9708510|9708701",8,NA,NA
"3059","4:97294534|97301360",5,NA,NA
"3060","4:97306996|97307424",23,70,NA
"3061","4:97306996|97307446",4,NA,NA
"3062","4:97328032|97347579",7,NA,NA
"3063","4:97336275|97343610",6,NA,NA
"3064","4:97336275|97359507",4,NA,NA
"3065","4:97336275|97372911",2,NA,NA
"3066","4:97385299|97386231",3,NA,NA
"3067","4:99291059|99300554",2,NA,NA
"3068","4:99297135|99300554",6,NA,NA
"3069","4:99938422|99948634",6,NA,NA
"3070","5:101026034|101071947",3,NA,NA
"3071","5:101042496|101071947",NA,22,NA
"3072","5:101056305|101071947",3,NA,NA
"3073","5:101122092|101130114",6,NA,NA
"3074","5:103661356|103680313",5,NA,NA
"3075","5:103722506|103725955",6,NA,NA
"3076","5:104139605|104157545",NA,10,NA
"3077","5:104181986|104183498",5,NA,NA
"3078","5:107871353|107875336",7,NA,12
"3079","5:108263752|108294653",6,NA,NA
"3080","5:108289550|108294653",3,NA,NA
"3081","5:110601365|110601540",11,NA,NA
"3082","5:110707134|110707425",3,NA,NA
"3083","5:110843866|110856675",8,NA,NA
"3084","5:112221914|112226328",4,NA,NA
"3085","5:112944404|112945228",10,NA,NA
"3086","5:116863793|116863982",8,NA,NA
"3087","5:117308264|117320874",8,NA,NA
"3088","5:120812992|120905786",19,NA,66
"3089","5:121218529|121248042",2,NA,NA
"3090","5:125440485|125459152",5,NA,NA
"3091","5:125894205|125902092",3,NA,NA
"3092","5:125894205|125942175",11,NA,NA
"3093","5:125901729|125960174",6,NA,NA
"3094","5:125959091|125984825",3,NA,NA
"3095","5:126663010|126717014",3,NA,NA
"3096","5:126761495|126773378",9,NA,NA
"3097","5:126804691|126828607",2,NA,NA
"3098","5:136929111|136929381",NA,67,NA
"3099","5:136946230|136960043",3,NA,NA
"3100","5:136996016|137017834",NA,17,NA
"3101","5:137005188|137017834",2,NA,NA
"3102","5:137005188|137055609",5,NA,NA
"3103","5:137015936|137017834",NA,NA,35
"3104","5:137414543|137418124",9,NA,NA
"3105","5:137430414|137430604",NA,NA,26
"3106","5:137430414|137449960",4,NA,NA
"3107","5:137713998|137714553",10,NA,NA
"3108","5:137778526|137780125",33,NA,NA
"3109","5:141066620|141069246",10,NA,NA
"3110","5:141390418|141390883",21,NA,NA
"3111","5:143171600|143175650",3,NA,NA
"3112","5:143488526|143505948",5,NA,NA
"3113","5:145114470|145145616",5,NA,NA
"3114","5:145141051|145145616",5,NA,NA
"3115","5:145244058|145244848",NA,52,NA
"3116","5:145244058|145244871",17,NA,NA
"3117","5:145550606|145576959",2,NA,NA
"3118","5:145557356|145576959",6,NA,8
"3119","5:145557356|145628458",10,NA,NA
"3120","5:145755982|145765082",NA,9,5
"3121","5:145762181|145765082",NA,NA,4
"3122","5:145762181|145803917",4,NA,50
"3123","5:146041631|146043390",148,NA,177
"3124","5:148456307|148474712",6,NA,NA
"3125","5:148520941|148526431",NA,NA,36
"3126","5:149982169|149987501",3,NA,NA
"3127","5:150062376|150063591",11,NA,NA
"3128","5:150180231|150180518",18,NA,NA
"3129","5:150902014|150959585",2,NA,NA
"3130","5:150924209|150927274",7,NA,55
"3131","5:152333332|152347657",3,NA,NA
"3132","5:152333332|152357196",4,NA,NA
"3133","5:153111590|153128164",5,NA,NA
"3134","5:153311662|153329317",10,2,142
"3135","5:153318855|153326494",5,NA,NA
"3136","5:153323521|153326494",2,NA,NA
"3137","5:154493298|154493494",4,NA,NA
"3138","5:156283686|156306741",NA,NA,37
"3139","5:156457521|156457726",4,NA,NA
"3140","5:156892521|156903264",13,NA,NA
"3141","5:156925393|156926753",6,NA,NA
"3142","5:162506536|162509008",13,NA,NA
"3143","5:16513271|16521517",10,NA,NA
"3144","5:165749480|165801792",8,NA,NA
"3145","5:165778123|165783885",5,NA,NA
"3146","5:166192550|166192838",4,NA,NA
"3147","5:166790778|166864033",7,NA,NA
"3148","5:166820444|166864033",2,NA,NA
"3149","5:166822391|166848312",NA,37,NA
"3150","5:166863657|166864033",2,NA,NA
"3151","5:16801550|16802381",32,NA,138
"3152","5:16812122|16812624",5,NA,NA
"3153","5:174695877|174696298",6,NA,18
"3154","5:180209585|180213480",2,NA,NA
"3155","5:180980388|180998714",7,NA,NA
"3156","5:181169183|181169830",5,NA,NA
"3157","5:181321697|181345334",8,NA,NA
"3158","5:181962376|181979473",8,NA,NA
"3159","5:181962376|181987249",6,NA,NA
"3160","5:181964776|181979473",4,NA,NA
"3161","5:182061568|182061752",2,NA,NA
"3162","5:182103472|182103699",19,NA,21
"3163","5:182446368|182446538",2,NA,NA
"3164","5:182707534|182716420",6,NA,NA
"3165","5:182891511|182909485",6,NA,NA
"3166","5:182897484|182905914",NA,NA,52
"3167","5:183982746|183986029",5,61,75
"3168","5:1961433|1965800",10,NA,4
"3169","5:1961433|1997453",NA,NA,15
"3170","5:21391987|21454946",NA,NA,30
"3171","5:21414916|21427866",NA,NA,30
"3172","5:21414916|21454946",8,NA,NA
"3173","5:24204478|24210312",2,NA,NA
"3174","5:24337109|24364965",4,NA,NA
"3175","5:25329025|25372545",2,NA,NA
"3176","5:2561635|2572087",12,NA,NA
"3177","5:2709650|2725794",7,NA,NA
"3178","5:2733962|2779848",5,NA,NA
"3179","5:2778989|2779848",NA,NA,16
"3180","5:2922148|2922546",8,NA,NA
"3181","5:2936626|2937076",5,NA,NA
"3182","5:3016858|3027087",6,NA,NA
"3183","5:3204112|3223645",NA,12,26
"3184","5:3299543|3302033",4,NA,8
"3185","5:35229722|35230097",11,NA,NA
"3186","5:37154854|37191209",7,NA,NA
"3187","5:38204357|38214727",NA,6,NA
"3188","5:38420265|38424731",2,NA,NA
"3189","5:38675935|38676097",NA,NA,56
"3190","5:38959824|38960013",6,NA,NA
"3191","5:39002155|39005328",5,NA,NA
"3192","5:39276308|39280767",6,NA,NA
"3193","5:39923471|39955447",4,NA,NA
"3194","5:39982967|39987563",5,NA,NA
"3195","5:40049563|40052578",2,56,NA
"3196","5:40172894|40173710",NA,NA,45
"3197","5:40172894|40192274",NA,NA,20
"3198","5:40258841|40306727",5,NA,NA
"3199","5:41178507|41200713",6,NA,NA
"3200","5:41178507|41232999",29,NA,28
"3201","5:41178507|41251091",NA,NA,25
"3202","5:41178507|41272094",4,NA,NA
"3203","5:47284864|47286488",10,NA,NA
"3204","5:47284864|47300173",2,NA,NA
"3205","5:47294729|47311549",NA,NA,25
"3206","5:47785893|47799491",22,51,86
"3207","5:47793441|47798651",2,NA,NA
"3208","5:48115881|48140883",NA,47,31
"3209","5:48932869|48933711",11,NA,NA
"3210","5:50213079|50215275",6,NA,NA
"3211","5:50213079|50218569",25,NA,NA
"3212","5:50220655|50239612",12,NA,NA
"3213","5:50707088|50715774",9,NA,27
"3214","5:50707088|50741966",7,NA,NA
"3215","5:50707088|50752858",5,NA,NA
"3216","5:50741749|50758196",2,NA,NA
"3217","5:50810099|50813564",3,NA,NA
"3218","5:50816765|50820690",2,NA,NA
"3219","5:50839989|50872878",NA,33,NA
"3220","5:54840689|54929089",3,NA,NA
"3221","5:55982084|55984992",NA,NA,63
"3222","5:57011996|57012128",NA,NA,26
"3223","5:57593796|57595849",24,NA,NA
"3224","5:57924657|57925302",9,NA,NA
"3225","5:57924657|57944415",5,NA,NA
"3226","5:5957531|5961651",4,NA,NA
"3227","5:6041040|6044449",12,NA,NA
"3228","5:60658192|60734938",4,NA,NA
"3229","5:60664916|60722418",3,NA,NA
"3230","5:63567904|63570751",NA,NA,22
"3231","5:63570701|63571197",2,NA,NA
"3232","5:63689198|63704286",5,NA,NA
"3233","5:6370669|6375965",3,NA,NA
"3234","5:63824151|63824427",NA,26,NA
"3235","5:63824285|63824601",NA,NA,36
"3236","5:63824305|63824513",44,20,135
"3237","5:63824423|63824603",5,34,14
"3238","5:63824493|63824624",NA,2,NA
"3239","5:63835178|63836756",NA,22,NA
